territory_id;R;G;B;territory_type;x;y
ter-006288;230;100;83;land;4055.4;136.26
ter-006289;201;12;65;land;4856.5;667.5
ter-006290;1;83;232;land;5119.0;1845.17
ter-006291;213;195;85;land;333.18;225.1
ter-006292;209;159;134;land;3531.75;532.69
ter-006293;191;137;124;land;1873.31;459.04
ter-006294;208;105;78;land;1741.01;1213.01
ter-006295;195;227;156;land;872.0;1557.0
ter-006296;60;99;6;land;2483.89;18.01
ter-006297;51;143;197;land;4625.22;400.32
ter-006298;85;63;189;land;5031.4;1225.02
ter-006299;164;140;59;land;1732.71;1063.22
ter-006300;174;55;90;land;4353.88;343.13
ter-006301;6;110;74;land;227.0;803.5
ter-006302;131;18;16;land;4773.81;482.45
ter-006303;36;239;42;land;2867.21;498.14
ter-006304;242;46;250;land;4533.92;1205.03
ter-006305;232;142;90;land;3370.44;437.91
ter-006306;139;35;148;land;2917.17;1093.35
ter-006307;26;81;141;land;3283.83;1225.02
ter-006308;28;191;146;land;4037.82;835.16
ter-006309;130;182;104;land;4200.16;798.45
ter-006310;61;221;36;land;1760.2;1882.42
ter-006311;255;110;236;land;295.99;244.91
ter-006312;212;241;121;land;4426.11;243.82
ter-006313;45;23;84;land;2034.69;1591.17
ter-006314;18;104;20;land;1417.33;847.8
ter-006315;125;82;170;land;3717.05;647.0
ter-006316;243;162;54;land;5124.9;1579.72
ter-006317;175;99;143;land;3541.85;360.72
ter-006318;69;241;154;land;4263.76;963.96
ter-006319;240;118;236;land;1644.12;543.89
ter-006320;242;240;21;land;5104.02;77.34
ter-006321;250;70;119;land;4894.45;1461.7
ter-006322;54;180;204;land;2234.04;1319.72
ter-006323;58;168;197;land;3271.49;437.62
ter-006324;194;91;246;land;4772.95;1568.91
ter-006325;68;46;173;land;100.29;1479.57
ter-006326;66;16;46;land;3937.85;45.14
ter-006327;32;215;85;land;1701.75;865.29
ter-006328;98;130;41;land;1505.62;67.6
ter-006329;140;209;58;land;1024.43;164.38
ter-006330;243;183;209;land;999.84;412.14
ter-006331;246;120;138;land;814.02;344.0
ter-006332;159;221;136;land;3798.28;500.9
ter-006333;204;208;206;land;1571.33;865.44
ter-006334;130;200;34;land;1623.38;891.04
ter-006335;195;146;65;land;3181.64;737.95
ter-006336;2;111;147;land;2902.71;826.31
ter-006337;117;246;232;land;1647.72;57.12
ter-006338;143;16;22;land;3543.32;1530.84
ter-006339;239;216;184;land;3960.74;601.29
ter-006340;242;181;53;land;1228.03;319.22
ter-006341;251;78;186;land;3113.7;1703.47
ter-006342;152;168;234;land;5226.67;1157.33
ter-006343;221;32;90;land;3015.87;410.17
ter-006344;250;149;153;land;4395.08;1190.73
ter-006345;90;222;35;land;1633.36;492.83
ter-006346;255;81;227;land;928.95;367.69
ter-006347;19;47;102;land;4695.0;1631.68
ter-006348;120;1;95;land;4382.16;381.28
ter-006349;71;28;60;land;4451.0;411.41
ter-006350;30;239;128;land;4324.61;737.44
ter-006351;131;194;22;land;2943.22;665.98
ter-006352;206;8;16;land;5013.13;111.64
ter-006353;138;182;175;land;4047.7;655.26
ter-006354;123;211;91;land;1011.61;370.13
ter-006355;221;118;182;land;3424.56;983.64
ter-006356;195;74;25;land;4014.02;239.91
ter-006357;34;65;181;land;1524.88;1039.07
ter-006358;178;205;173;land;3146.29;957.73
ter-006359;35;207;190;land;5066.63;54.15
ter-006360;152;12;20;land;3267.73;122.96
ter-006361;167;19;93;land;3148.38;1387.54
ter-006362;95;38;53;land;2753.69;426.47
ter-006363;72;242;109;land;3200.99;1353.52
ter-006364;130;155;66;land;3036.1;1434.35
ter-006365;211;63;16;land;4716.81;345.3
ter-006366;19;11;154;land;5461.0;1487.0
ter-006367;188;166;108;land;3236.35;1578.22
ter-006368;105;154;142;land;1892.56;1350.9
ter-006369;71;38;57;land;3768.05;240.55
ter-006370;217;241;197;land;1794.06;119.03
ter-006371;159;93;92;land;4380.15;4.65
ter-006372;115;190;65;land;1623.65;584.7
ter-006373;241;110;19;land;5326.22;175.5
ter-006374;30;88;240;land;2064.43;1332.24
ter-006375;99;138;104;land;4083.86;910.43
ter-006376;63;8;194;land;3041.68;1358.71
ter-006377;113;249;19;land;5056.5;1353.0
ter-006378;74;185;34;land;5402.15;311.41
ter-006379;156;110;138;land;4552.24;29.61
ter-006380;106;108;184;land;4671.51;1216.88
ter-006381;102;58;141;land;4938.44;260.32
ter-006382;60;161;95;land;1086.37;5.98
ter-006383;191;233;216;land;3091.28;1510.3
ter-006384;194;45;132;land;2013.2;180.8
ter-006385;8;196;102;land;1778.71;365.39
ter-006386;173;61;185;land;3057.64;684.99
ter-006387;181;30;81;land;960.9;272.25
ter-006388;47;64;152;land;2275.5;2029.5
ter-006389;76;221;150;land;4152.07;10.4
ter-006390;143;133;80;land;3377.84;1392.33
ter-006391;210;87;20;land;1273.36;398.66
ter-006392;140;137;89;land;1419.92;428.79
ter-006393;72;75;152;land;1921.95;1357.62
ter-006394;207;179;54;land;1320.54;913.67
ter-006395;175;185;235;land;2745.32;850.61
ter-006396;196;202;116;land;3429.26;1153.12
ter-006397;235;7;248;land;3662.75;430.31
ter-006398;95;124;206;land;628.5;1478.5
ter-006399;119;18;163;land;4086.37;587.29
ter-006400;184;21;255;land;3563.32;582.07
ter-006401;189;8;185;land;2140.34;1414.04
ter-006402;14;188;28;land;1358.04;90.76
ter-006403;2;196;195;land;3671.08;901.22
ter-006404;231;111;204;land;217.71;335.69
ter-006405;154;66;248;land;4574.22;25.68
ter-006406;215;221;199;land;4366.74;163.25
ter-006407;184;13;197;land;4890.18;1374.8
ter-006408;2;13;189;land;1254.89;794.75
ter-006409;233;18;192;land;1864.19;1131.87
ter-006410;103;128;89;land;3898.69;136.35
ter-006411;80;126;87;land;2815.17;972.39
ter-006412;120;181;136;land;5126.12;75.52
ter-006413;121;198;10;land;2685.95;365.14
ter-006414;116;166;156;land;1139.8;170.23
ter-006415;41;140;10;land;6.19;578.17
ter-006416;39;3;177;land;2063.46;1217.18
ter-006417;69;96;155;land;1482.4;447.16
ter-006418;128;193;86;land;4707.17;1231.57
ter-006419;207;56;202;land;5249.54;328.7
ter-006420;241;48;31;land;3400.89;547.62
ter-006421;115;158;213;land;624.39;199.98
ter-006422;90;13;188;land;1941.73;1666.35
ter-006423;221;82;232;land;1102.73;642.77
ter-006424;211;89;9;land;3499.32;938.44
ter-006425;115;95;41;land;1750.49;1056.43
ter-006426;221;210;51;land;958.8;100.75
ter-006427;220;235;203;land;1902.32;1973.85
ter-006428;195;85;149;land;3846.35;538.5
ter-006429;175;227;13;land;4667.66;687.32
ter-006430;206;176;86;land;3216.34;517.69
ter-006431;24;66;122;land;4871.32;408.07
ter-006432;222;196;254;land;1579.79;81.98
ter-006433;66;107;83;land;4796.94;1649.96
ter-006434;191;119;198;land;1355.78;653.77
ter-006435;164;118;87;land;5621.61;1528.07
ter-006436;16;63;144;land;4028.9;704.38
ter-006437;188;193;127;land;5431.96;191.94
ter-006438;115;236;214;land;5202.5;423.5
ter-006439;166;142;106;land;3541.33;139.39
ter-006440;123;191;229;land;3224.13;1132.91
ter-006441;215;28;35;land;3450.57;1099.9
ter-006442;129;160;152;land;2807.16;734.17
ter-006443;226;11;60;land;4583.65;164.53
ter-006444;147;0;154;land;1486.63;700.72
ter-006445;121;224;34;land;752.33;244.99
ter-006446;232;81;121;land;3568.57;95.48
ter-006447;72;231;54;land;2291.42;125.23
ter-006448;20;182;120;land;1807.51;1157.88
ter-006449;211;51;92;land;3055.24;386.86
ter-006450;212;169;8;land;4662.09;1566.65
ter-006451;92;187;185;land;2259.22;12.98
ter-006452;57;209;63;land;1773.37;1731.5
ter-006453;149;100;31;land;4181.25;129.17
ter-006454;39;171;64;land;1803.53;189.47
ter-006455;57;95;55;land;971.42;287.59
ter-006456;30;186;187;land;3667.69;580.22
ter-006457;18;229;18;land;1864.97;1243.66
ter-006458;244;5;99;land;4002.66;1005.37
ter-006459;46;96;162;land;4313.13;91.08
ter-006460;84;186;80;land;2711.21;1061.11
ter-006461;43;109;130;land;3317.69;323.27
ter-006462;24;141;135;land;1831.82;1440.36
ter-006463;14;199;35;land;2933.66;823.27
ter-006464;109;255;45;land;4718.3;1230.6
ter-006465;97;24;208;land;4240.4;660.01
ter-006466;238;154;11;land;2786.15;763.21
ter-006467;205;184;12;land;4404.1;498.68
ter-006468;185;164;184;land;4700.96;485.69
ter-006469;86;3;232;land;616.78;101.61
ter-006470;98;250;237;land;358.75;1481.0
ter-006471;202;186;66;land;4386.3;832.12
ter-006472;30;156;122;land;3582.39;313.61
ter-006473;66;37;112;land;1589.97;1175.61
ter-006474;157;92;77;land;3081.24;739.32
ter-006475;147;44;65;land;3232.24;229.94
ter-006476;41;168;220;land;1293.28;333.88
ter-006477;182;49;27;land;4.54;1371.67
ter-006478;11;159;253;land;2979.6;654.84
ter-006479;141;118;112;land;3362.26;113.52
ter-006480;113;162;29;land;3179.83;224.81
ter-006481;60;152;171;land;3261.71;450.76
ter-006482;92;146;127;land;4880.3;645.12
ter-006483;251;187;53;land;4788.06;652.28
ter-006484;26;104;209;land;4158.18;336.15
ter-006485;102;109;188;land;729.67;293.83
ter-006486;140;92;95;land;1919.57;1501.48
ter-006487;13;135;232;land;1633.62;1392.09
ter-006488;44;88;4;land;4455.94;424.21
ter-006489;107;197;216;land;3550.08;501.56
ter-006490;119;166;196;land;1652.93;1364.65
ter-006491;253;186;228;land;1483.94;615.17
ter-006492;185;79;237;land;2862.71;619.35
ter-006493;183;188;24;land;1363.57;39.01
ter-006494;247;5;62;land;4874.33;1182.24
ter-006495;0;12;252;land;1769.13;1444.18
ter-006496;74;92;154;land;5.2;936.56
ter-006497;13;231;133;land;3901.7;798.62
ter-006498;211;42;196;land;5624.78;1555.97
ter-006499;106;31;2;land;4238.28;301.77
ter-006500;126;236;52;land;3019.31;460.54
ter-006501;122;100;224;land;3409.63;1104.84
ter-006502;162;118;75;land;1553.17;384.79
ter-006503;8;185;52;land;4744.33;793.07
ter-006504;56;150;28;land;128.12;1384.94
ter-006505;74;87;109;land;4360.96;226.67
ter-006506;140;203;28;land;3549.4;487.58
ter-006507;209;84;135;land;3414.65;108.85
ter-006508;232;166;166;land;426.95;279.95
ter-006509;130;126;98;land;4456.49;211.1
ter-006510;37;94;17;land;5055.0;1321.5
ter-006511;73;134;235;land;5304.63;334.59
ter-006512;82;93;187;land;3068.88;395.35
ter-006513;148;54;6;land;3969.44;89.2
ter-006514;159;216;204;land;4270.54;28.09
ter-006515;223;151;191;land;5131.33;4.31
ter-006516;183;81;243;land;3585.17;393.89
ter-006517;155;133;223;land;4597.77;344.54
ter-006518;146;32;211;land;3584.24;177.04
ter-006519;52;144;83;land;1765.07;143.93
ter-006520;27;151;119;land;3997.21;27.03
ter-006521;210;179;50;land;1536.75;728.85
ter-006522;111;254;193;land;5626.13;604.0
ter-006523;7;64;83;land;3880.05;541.91
ter-006524;211;245;215;land;1931.73;1399.5
ter-006525;170;84;189;land;1988.19;40.31
ter-006526;136;51;77;land;4935.69;97.17
ter-006527;143;119;42;land;2919.52;714.26
ter-006528;101;110;243;land;3164.3;1641.73
ter-006529;46;146;164;land;1587.6;1199.03
ter-006530;207;202;18;land;5039.49;1681.36
ter-006531;241;14;177;land;4282.33;529.85
ter-006532;45;232;248;land;4806.78;593.98
ter-006533;133;224;104;land;1355.68;189.47
ter-006534;42;151;50;land;3931.42;455.48
ter-006535;61;102;57;land;1048.09;502.69
ter-006536;156;0;87;land;4538.13;634.06
ter-006537;232;25;188;land;3149.67;1114.68
ter-006538;243;204;208;land;1332.39;35.66
ter-006539;23;216;47;land;3173.49;908.15
ter-006540;171;213;51;land;4762.12;534.68
ter-006541;149;193;56;land;1853.07;906.4
ter-006542;140;203;246;land;3136.59;1469.11
ter-006543;146;101;97;land;623.83;1297.0
ter-006544;135;77;29;land;3852.33;360.57
ter-006545;192;3;34;land;3728.69;288.31
ter-006546;35;28;218;land;3263.21;835.32
ter-006547;28;154;136;land;3985.68;238.29
ter-006548;173;97;138;land;4289.71;158.51
ter-006549;175;229;31;land;1521.26;465.82
ter-006550;48;174;226;land;3089.98;1647.75
ter-006551;189;247;96;land;3013.89;1202.19
ter-006552;224;93;154;land;4312.1;584.34
ter-006553;188;191;76;land;3436.11;810.08
ter-006554;70;122;102;land;2022.24;1556.7
ter-006555;179;27;62;land;3389.59;288.71
ter-006556;7;248;223;land;5142.0;1068.0
ter-006557;127;74;44;land;1608.7;1335.26
ter-006558;48;52;135;land;3375.0;1050.34
ter-006559;32;111;23;land;2006.06;1272.84
ter-006560;251;163;234;land;4578.42;580.72
ter-006561;27;25;16;land;3013.87;800.19
ter-006562;44;92;233;land;1802.9;1254.5
ter-006563;145;174;117;land;5130.99;171.82
ter-006564;113;206;46;land;4568.32;103.45
ter-006565;47;195;10;land;3819.32;596.24
ter-006566;144;143;9;land;1108.87;458.77
ter-006567;94;193;12;land;4599.09;278.26
ter-006568;254;176;222;land;3503.37;776.68
ter-006569;73;51;219;land;1089.5;871.5
ter-006570;39;66;239;land;3214.58;1022.66
ter-006571;249;108;10;land;1762.31;1625.46
ter-006572;51;73;193;land;457.5;1522.5
ter-006573;33;48;143;land;2595.91;934.54
ter-006574;63;33;70;land;320.31;120.47
ter-006575;76;137;130;land;3522.71;945.45
ter-006576;246;37;111;land;906.91;89.68
ter-006577;129;243;228;land;3516.96;1434.88
ter-006578;210;62;126;land;101.6;151.7
ter-006579;127;66;102;land;5625.91;615.41
ter-006580;76;164;121;land;2673.03;676.6
ter-006581;201;87;117;land;4171.05;702.77
ter-006582;150;147;11;land;4355.0;1191.18
ter-006583;122;92;61;land;5137.88;1613.05
ter-006584;24;73;161;land;4578.55;1297.98
ter-006585;237;79;11;land;4733.1;64.03
ter-006586;55;161;175;land;553.13;157.15
ter-006587;89;146;6;land;4781.88;567.82
ter-006588;253;195;8;land;3416.68;314.23
ter-006589;56;52;22;land;3434.38;418.22
ter-006590;98;188;140;land;5276.11;362.75
ter-006591;159;220;164;land;3588.88;1030.62
ter-006592;48;144;243;land;2575.3;865.08
ter-006593;25;194;126;land;5.2;1776.0
ter-006594;153;107;79;land;4015.9;580.84
ter-006595;209;147;205;land;2978.86;828.16
ter-006596;32;69;255;land;1284.47;699.13
ter-006597;42;100;243;land;967.17;590.53
ter-006598;78;36;136;land;5493.98;195.02
ter-006599;69;215;8;land;3633.48;432.58
ter-006600;71;13;180;land;1919.8;1251.43
ter-006601;228;163;125;land;3424.99;220.84
ter-006602;17;61;159;land;1677.58;536.71
ter-006603;139;58;247;land;4740.67;770.67
ter-006604;207;43;1;land;2900.79;248.15
ter-006605;65;47;225;land;1625.5;841.0
ter-006606;211;153;217;land;4470.24;618.58
ter-006607;38;81;190;land;5188.49;221.34
ter-006608;96;112;79;land;2691.5;861.9
ter-006609;14;184;54;land;4792.36;57.11
ter-006610;68;237;157;land;1087.1;313.76
ter-006611;229;170;236;land;2060.75;1421.27
ter-006612;214;153;215;land;3058.72;1384.4
ter-006613;151;112;173;land;3272.36;990.64
ter-006614;242;130;242;land;3793.67;482.88
ter-006615;147;192;48;land;4957.1;452.81
ter-006616;67;147;31;land;3989.6;394.38
ter-006617;164;48;223;land;854.61;225.81
ter-006618;218;153;220;land;2201.16;75.46
ter-006619;240;152;136;land;4297.73;1084.55
ter-006620;184;205;73;land;2861.32;836.07
ter-006621;134;116;151;land;1163.44;706.36
ter-006622;230;137;75;land;3066.42;1606.79
ter-006623;237;170;195;land;3427.76;796.99
ter-006624;234;1;213;land;3188.18;465.9
ter-006625;23;249;117;land;4359.05;1197.79
ter-006626;68;254;222;land;5625.46;515.63
ter-006627;26;5;126;land;1339.15;40.62
ter-006628;236;83;247;land;3504.26;1089.18
ter-006629;174;192;207;land;2012.39;1617.82
ter-006630;190;66;68;land;3475.07;560.4
ter-006631;194;61;23;land;5166.5;1215.67
ter-006632;24;75;98;land;5012.33;465.33
ter-006633;235;35;189;land;3484.89;982.74
ter-006634;237;166;39;land;1355.04;691.63
ter-006635;135;233;94;land;1342.16;372.51
ter-006636;255;42;91;land;4705.63;452.12
ter-006637;166;37;214;land;2634.07;947.41
ter-006638;238;107;250;land;4253.88;13.54
ter-006639;216;156;116;land;4895.67;225.66
ter-006640;96;17;204;land;365.08;72.08
ter-006641;39;220;182;land;1049.11;610.84
ter-006642;195;157;125;land;3978.04;325.09
ter-006643;55;6;173;land;710.38;284.38
ter-006644;227;176;211;land;3329.25;1295.85
ter-006645;24;52;131;land;1793.37;411.03
ter-006646;126;75;72;land;1906.9;1157.15
ter-006647;243;19;24;land;2957.4;611.12
ter-006648;12;173;154;land;3512.3;1545.52
ter-006649;130;86;229;land;4760.55;29.81
ter-006650;102;141;217;land;3233.88;704.55
ter-006651;175;130;190;land;4818.91;180.95
ter-006652;36;132;41;land;1237.77;571.63
ter-006653;52;5;55;land;1849.86;1768.02
ter-006654;0;163;147;land;3182.62;312.01
ter-006655;220;235;66;land;4979.62;1251.21
ter-006656;201;255;4;land;913.65;517.65
ter-006657;2;86;61;land;5009.6;3.75
ter-006658;162;21;168;land;3298.91;288.2
ter-006659;99;214;227;land;1751.78;1652.83
ter-006660;26;38;138;land;5315.3;1355.7
ter-006661;146;206;78;land;4997.36;407.75
ter-006662;126;193;34;land;2831.12;1053.71
ter-006663;249;120;24;land;1782.45;1025.14
ter-006664;91;192;65;land;1881.63;1447.34
ter-006665;67;4;173;land;2010.34;1303.64
ter-006666;18;23;221;land;5081.75;208.92
ter-006667;128;84;111;land;1337.67;66.65
ter-006668;154;49;85;land;4402.48;18.18
ter-006669;132;91;91;land;3649.34;830.52
ter-006670;62;109;85;land;3596.36;297.89
ter-006671;165;218;58;land;3975.65;34.69
ter-006672;140;154;75;land;2961.0;1154.5
ter-006673;164;70;25;land;1836.32;1301.54
ter-006674;14;156;71;land;1413.86;856.93
ter-006675;30;196;155;land;1601.62;1132.62
ter-006676;71;120;33;land;3445.62;845.35
ter-006677;46;21;187;land;4197.25;505.8
ter-006678;8;182;139;land;3927.94;651.73
ter-006679;204;145;91;land;3881.55;391.88
ter-006680;176;189;140;land;3319.42;1601.26
ter-006681;222;130;100;land;3512.63;1562.44
ter-006682;62;139;144;land;2063.72;205.34
ter-006683;150;33;236;land;5128.16;115.41
ter-006684;198;128;87;land;4758.85;488.66
ter-006685;50;90;32;land;3990.53;46.05
ter-006686;132;200;3;land;4795.18;478.06
ter-006687;107;73;207;land;3390.89;631.09
ter-006688;94;211;66;land;3015.84;261.06
ter-006689;155;227;92;land;3154.6;386.26
ter-006690;247;100;110;land;4974.92;1585.76
ter-006691;97;57;78;land;910.7;145.32
ter-006692;131;6;230;land;4351.58;971.87
ter-006693;38;103;184;land;1879.84;1559.48
ter-006694;179;119;226;land;3964.52;846.7
ter-006695;48;254;248;land;3036.44;823.21
ter-006696;11;130;32;land;3859.35;217.69
ter-006697;223;180;229;land;4417.62;103.67
ter-006698;234;40;87;land;3863.2;515.59
ter-006699;68;32;250;land;4725.16;1558.49
ter-006700;243;99;59;land;5411.52;1404.48
ter-006701;195;189;30;land;3137.72;809.85
ter-006702;135;40;47;land;5110.67;1209.67
ter-006703;59;7;116;land;4831.88;94.81
ter-006704;40;205;174;land;3296.55;1091.8
ter-006705;247;107;251;land;1636.99;167.35
ter-006706;60;202;78;land;909.94;589.53
ter-006707;94;152;176;land;3395.67;746.72
ter-006708;208;61;163;land;1525.35;834.52
ter-006709;117;168;220;land;56.29;137.98
ter-006710;83;18;252;land;1056.57;472.44
ter-006711;96;223;222;land;1479.29;577.87
ter-006712;210;0;97;land;3985.94;206.38
ter-006713;144;2;250;land;4998.68;508.82
ter-006714;190;208;11;land;4305.03;298.22
ter-006715;138;6;213;land;3342.71;164.9
ter-006716;111;48;174;land;4532.1;225.24
ter-006717;75;108;164;land;3711.16;1487.89
ter-006718;192;200;173;land;2907.33;800.72
ter-006719;148;225;212;land;5199.7;174.17
ter-006720;235;145;127;land;4592.42;507.2
ter-006721;254;255;83;land;5345.14;71.71
ter-006722;90;88;169;land;2785.23;315.56
ter-006723;188;98;112;land;3820.9;251.13
ter-006724;25;181;65;land;3450.63;784.1
ter-006725;11;223;6;land;1385.84;406.6
ter-006726;143;187;53;land;3927.75;534.69
ter-006727;75;68;193;land;4473.04;739.65
ter-006728;178;83;4;land;4721.24;903.28
ter-006729;223;149;34;land;3397.35;160.36
ter-006730;10;63;173;land;1596.01;473.78
ter-006731;225;204;5;land;4264.2;984.3
ter-006732;213;214;121;land;4005.6;1019.51
ter-006733;154;209;234;land;1819.16;1739.88
ter-006734;110;65;37;land;2682.73;783.92
ter-006735;194;131;64;land;2378.89;570.72
ter-006736;35;49;119;land;4342.75;980.62
ter-006737;244;94;205;land;2631.83;789.62
ter-006738;195;195;82;land;2946.4;319.4
ter-006739;225;140;160;land;3323.1;452.88
ter-006740;77;12;135;land;3365.81;661.13
ter-006741;188;100;172;land;4975.03;3.52
ter-006742;22;210;102;land;4807.3;761.37
ter-006743;236;64;141;land;3898.17;171.03
ter-006744;208;40;41;land;5127.56;1565.48
ter-006745;166;138;78;land;2893.38;364.69
ter-006746;251;50;175;land;4949.14;593.09
ter-006747;164;247;181;land;4687.94;76.29
ter-006748;43;185;106;land;3143.6;474.12
ter-006749;124;13;36;land;5290.07;153.17
ter-006750;206;23;239;land;4569.83;1137.5
ter-006751;121;4;178;land;4.14;722.5
ter-006752;194;226;92;land;4938.34;1675.68
ter-006753;149;68;225;land;3833.64;142.42
ter-006754;199;64;51;land;3305.47;724.28
ter-006755;14;27;109;land;1721.17;71.07
ter-006756;22;165;143;land;3048.87;1276.51
ter-006757;78;82;141;land;5297.44;1298.96
ter-006758;108;98;207;land;2668.87;996.97
ter-006759;119;141;104;land;4858.63;184.27
ter-006760;188;156;53;land;2015.83;1518.52
ter-006761;213;175;237;land;2367.5;571.5
ter-006762;76;139;220;land;4055.9;395.98
ter-006763;116;151;182;land;1782.33;1097.97
ter-006764;250;128;89;land;922.24;560.75
ter-006765;174;148;207;land;3960.29;1107.43
ter-006766;240;200;165;land;3654.6;188.94
ter-006767;83;46;15;land;1404.45;594.84
ter-006768;162;32;130;land;5390.89;1505.02
ter-006769;65;28;148;land;4967.5;1235.71
ter-006770;87;18;253;land;3516.46;796.8
