province_id;R;G;B;province_type;x;y
prv-010466;160;169;3;land;623.67;1470.33
prv-010467;120;73;205;land;653.0;1465.0
prv-010468;67;93;129;land;1724.55;1468.41
prv-010469;113;79;199;land;1732.83;1474.08
prv-010470;16;195;197;land;1782.26;1473.29
prv-010471;184;141;94;land;1794.32;1461.76
prv-010472;14;44;11;land;1839.36;1466.32
prv-010473;47;6;17;land;1871.64;1468.16
prv-010474;233;201;22;land;1915.58;1473.62
prv-010475;134;125;128;land;1929.34;1467.26
prv-010476;243;229;186;land;1975.9;1468.92
prv-010477;78;18;208;land;1999.63;1473.7
prv-010478;18;35;32;land;2044.46;1468.22
prv-010479;167;239;248;land;2055.29;1476.56
prv-010480;105;33;238;land;2087.76;1466.84
prv-010481;175;80;4;land;2130.25;1469.43
prv-010482;238;32;46;land;2174.84;1476.2
prv-010483;16;145;138;land;2187.45;1469.58
prv-010484;205;16;158;land;3027.6;1473.95
prv-010485;51;216;82;land;3053.1;1465.42
prv-010486;125;7;30;land;3069.45;1467.67
prv-010487;179;217;11;land;3093.45;1471.4
prv-010488;67;86;83;land;3136.59;1469.11
prv-010489;97;186;46;land;3177.9;1467.87
prv-010490;100;184;32;land;3207.0;1469.34
prv-010491;137;103;193;land;3234.55;1472.13
prv-010492;109;47;225;land;3279.69;1470.23
prv-010493;218;160;165;land;3293.0;1471.81
prv-010494;105;75;104;land;3338.73;1475.39
prv-010495;198;133;254;land;3369.38;1466.82
prv-010496;79;28;96;land;3516.19;1468.77
prv-010497;74;72;22;land;3534.44;1470.35
prv-010498;155;218;145;land;3573.72;1471.95
prv-010499;133;183;129;land;3575.81;1463.24
prv-010500;130;188;185;land;4714.07;1469.3
prv-010501;48;108;183;land;4734.49;1461.77
prv-010502;16;3;54;land;4770.51;1471.62
prv-010503;197;102;202;land;4804.92;1470.37
prv-010504;238;92;114;land;4836.22;1470.49
prv-010505;118;231;157;land;4858.68;1473.52
prv-010506;208;196;63;land;4905.07;1464.73
prv-010507;216;184;231;land;4935.84;1475.42
prv-010508;144;36;204;land;4974.52;1466.99
prv-010509;204;140;55;land;4994.16;1465.89
prv-010510;186;100;212;land;5035.03;1468.65
prv-010511;218;200;237;land;5051.51;1469.15
prv-010512;69;233;178;land;5078.16;1470.33
prv-010513;113;187;188;land;5106.5;1479.11
prv-010514;158;94;81;land;5450.83;1466.5
prv-010515;154;54;139;land;5592.59;1468.66
prv-010516;85;120;169;land;5628.6;1465.06
prv-010517;230;81;252;land;8.63;1477.87
prv-010518;25;114;35;land;39.0;1481.0
prv-010519;119;45;138;land;88.57;1479.71
prv-010520;98;4;161;land;100.29;1479.57
prv-010521;220;219;89;land;352.33;1483.67
prv-010522;200;141;65;land;358.75;1481.0
prv-010523;134;12;16;land;628.5;1478.5
prv-010524;88;135;0;land;1724.7;1478.91
prv-010525;44;67;96;land;1755.36;1483.25
prv-010526;177;39;78;land;1778.37;1483.28
prv-010527;72;97;220;land;1806.24;1480.63
prv-010528;223;127;156;land;1834.03;1479.85
prv-010529;11;35;54;land;1873.25;1482.1
prv-010530;70;198;92;land;1893.7;1483.65
prv-010531;81;223;152;land;1936.26;1484.28
prv-010532;115;245;98;land;1960.03;1482.81
prv-010533;162;237;23;land;1985.76;1483.66
prv-010534;26;220;117;land;2023.29;1484.71
prv-010535;47;79;169;land;2071.44;1477.98
prv-010536;235;48;205;land;2111.57;1485.92
prv-010537;253;250;251;land;2135.45;1482.28
prv-010538;252;208;215;land;2157.2;1482.79
prv-010539;117;130;135;land;2185.39;1481.84
prv-010540;210;112;178;land;3016.89;1473.38
prv-010541;163;182;123;land;3050.31;1484.96
prv-010542;137;21;128;land;3081.61;1487.66
prv-010543;106;114;151;land;3122.87;1482.66
prv-010544;153;178;115;land;3150.94;1478.89
prv-010545;248;199;251;land;3169.98;1486.17
prv-010546;238;219;146;land;3195.47;1485.8
prv-010547;184;162;20;land;3251.01;1478.31
prv-010548;61;173;152;land;3265.38;1481.08
prv-010549;121;80;135;land;3311.54;1476.39
prv-010550;81;231;88;land;3348.61;1487.81
prv-010551;250;73;65;land;3355.68;1478.57
prv-010552;25;120;205;land;3507.68;1475.87
prv-010553;126;230;196;land;3522.58;1484.62
prv-010554;55;150;11;land;3559.91;1483.84
prv-010555;157;247;60;land;3711.16;1487.89
prv-010556;105;45;40;land;3713.0;1485.15
prv-010557;143;191;69;land;3803.29;1479.43
prv-010558;91;249;212;land;4667.0;1489.01
prv-010559;121;103;202;land;4708.54;1482.32
prv-010560;108;221;229;land;4748.43;1478.23
prv-010561;54;233;10;land;4786.47;1476.77
prv-010562;0;6;239;land;4812.3;1485.17
prv-010563;152;241;198;land;4824.78;1480.02
prv-010564;150;159;178;land;4860.6;1487.07
prv-010565;97;82;102;land;4906.55;1484.88
prv-010566;146;231;148;land;4918.41;1483.68
prv-010567;11;10;103;land;4961.69;1481.34
prv-010568;207;116;126;land;4994.59;1484.59
prv-010569;206;181;148;land;5021.68;1486.67
prv-010570;52;97;224;land;5066.72;1482.13
prv-010571;131;42;46;land;5089.44;1480.36
prv-010572;111;181;13;land;5117.44;1484.96
prv-010573;20;111;169;land;5147.0;1484.0
prv-010574;141;32;111;land;5282.0;1482.0
prv-010575;90;214;38;land;5370.25;1486.17
prv-010576;253;172;164;land;5374.49;1489.09
prv-010577;227;112;36;land;5461.0;1487.0
prv-010578;4;117;24;land;5625.66;1481.96
prv-010579;229;13;2;land;4.33;1491.52
prv-010580;237;43;180;land;31.5;1494.0
prv-010581;13;16;53;land;86.28;1501.83
prv-010582;217;111;142;land;648.0;1496.0
prv-010583;122;236;133;land;657.4;1496.8
prv-010584;110;157;207;land;1725.19;1489.41
prv-010585;192;145;61;land;1734.81;1492.1
prv-010586;80;71;187;land;1787.82;1499.21
prv-010587;192;118;59;land;1801.47;1490.42
prv-010588;62;49;233;land;1831.25;1498.54
prv-010589;84;236;239;land;1876.57;1494.31
prv-010590;96;252;227;land;1897.23;1497.33
prv-010591;165;19;110;land;1936.67;1502.5
prv-010592;96;239;79;land;1974.72;1493.38
prv-010593;125;252;141;land;2004.72;1491.56
prv-010594;242;79;73;land;2043.44;1498.68
prv-010595;41;18;15;land;2067.38;1493.85
prv-010596;94;17;181;land;2095.6;1486.08
prv-010597;73;109;25;land;2141.61;1493.86
prv-010598;140;123;69;land;2173.55;1493.68
prv-010599;36;184;37;land;2187.66;1488.9
prv-010600;39;183;50;land;2366.0;1492.0
prv-010601;174;222;253;land;3028.31;1490.92
prv-010602;229;54;2;land;3042.62;1495.5
prv-010603;216;13;95;land;3068.4;1490.14
prv-010604;231;53;46;land;3105.88;1493.07
prv-010605;170;225;59;land;3155.25;1496.91
prv-010606;199;237;224;land;3183.62;1488.61
prv-010607;177;248;156;land;3212.54;1491.47
prv-010608;208;199;47;land;3253.46;1496.57
prv-010609;40;71;195;land;3272.24;1498.18
prv-010610;101;245;166;land;3302.53;1498.19
prv-010611;200;136;167;land;3338.22;1493.14
prv-010612;252;142;133;land;3356.62;1499.01
prv-010613;88;233;244;land;3497.64;1505.7
prv-010614;253;221;91;land;3530.54;1496.31
prv-010615;141;141;123;land;3561.59;1497.16
prv-010616;14;200;192;land;3678.29;1498.71
prv-010617;246;40;175;land;3682.12;1498.38
prv-010618;148;138;151;land;3711.07;1490.8
prv-010619;81;7;69;land;4613.08;1495.83
prv-010620;195;100;75;land;4651.48;1501.51
prv-010621;239;170;19;land;4681.81;1495.29
prv-010622;114;4;169;land;4695.86;1491.71
prv-010623;126;210;84;land;4728.84;1494.34
prv-010624;53;74;138;land;4761.61;1494.97
prv-010625;196;178;228;land;4793.58;1494.0
prv-010626;125;38;220;land;4835.71;1491.3
prv-010627;91;181;47;land;4861.48;1497.51
prv-010628;142;156;32;land;4887.33;1489.28
prv-010629;215;82;20;land;4932.82;1498.29
prv-010630;35;2;186;land;4964.91;1495.53
prv-010631;174;52;81;land;4997.2;1495.96
prv-010632;190;195;119;land;5038.9;1492.12
prv-010633;13;148;66;land;5051.39;1495.97
prv-010634;27;203;8;land;5102.09;1497.42
prv-010635;20;91;203;land;5123.34;1497.06
prv-010636;103;94;226;land;5151.0;1500.0
prv-010637;133;175;139;land;5221.0;1500.0
prv-010638;164;88;49;land;5381.42;1495.84
prv-010639;18;150;95;land;5420.55;1498.38
prv-010640;63;146;98;land;5625.65;1496.9
prv-010641;140;64;195;land;6.0;1507.69
prv-010642;162;18;231;land;90.57;1505.29
prv-010643;130;75;164;land;326.2;1502.6
prv-010644;168;79;157;land;406.0;1512.0
prv-010645;199;254;62;land;624.5;1510.5
prv-010646;111;78;176;land;688.0;1505.0
prv-010647;231;255;2;land;1732.56;1505.23
prv-010648;12;209;5;land;1753.46;1511.25
prv-010649;78;215;109;land;1765.27;1509.77
prv-010650;13;135;131;land;1813.58;1507.53
prv-010651;123;78;108;land;1851.69;1500.75
prv-010652;242;150;231;land;1871.61;1507.83
prv-010653;6;170;121;land;1901.31;1510.89
prv-010654;24;117;52;land;1919.57;1501.48
prv-010655;97;222;17;land;1970.61;1511.1
prv-010656;230;172;218;land;1996.52;1505.91
prv-010657;174;243;117;land;2027.34;1507.98
prv-010658;67;29;106;land;2065.37;1506.9
prv-010659;60;249;40;land;2095.0;1505.08
prv-010660;230;3;36;land;2123.74;1504.48
prv-010661;107;169;226;land;2150.73;1505.52
prv-010662;100;155;32;land;3038.83;1507.06
prv-010663;87;104;160;land;3063.73;1505.1
prv-010664;40;177;217;land;3091.28;1510.3
prv-010665;131;102;70;land;3132.69;1502.68
prv-010666;159;195;65;land;3183.46;1504.43
prv-010667;118;11;197;land;3211.28;1513.38
prv-010668;3;135;187;land;3232.86;1503.74
prv-010669;43;109;138;land;3287.89;1509.74
prv-010670;4;115;67;land;3316.44;1502.08
prv-010671;143;132;153;land;3335.54;1505.59
prv-010672;57;179;144;land;3353.9;1511.83
prv-010673;190;116;101;land;3434.0;1506.5
prv-010674;212;171;11;land;3510.24;1503.12
prv-010675;27;37;222;land;3525.55;1511.28
prv-010676;145;215;116;land;3555.57;1507.58
prv-010677;146;233;99;land;3677.89;1501.56
prv-010678;229;122;30;land;3679.0;1503.83
prv-010679;173;191;207;land;4610.78;1512.07
prv-010680;95;123;84;land;4629.89;1499.51
prv-010681;120;103;177;land;4675.0;1508.64
prv-010682;21;70;37;land;4704.23;1503.42
prv-010683;44;14;55;land;4730.17;1510.39
prv-010684;225;110;67;land;4779.62;1512.38
prv-010685;133;73;12;land;4797.8;1507.36
prv-010686;38;242;192;land;4823.32;1504.63
prv-010687;237;127;3;land;4860.38;1508.3
prv-010688;216;12;92;land;4898.23;1505.23
prv-010689;155;70;177;land;4915.48;1509.07
prv-010690;229;23;69;land;4971.36;1508.41
prv-010691;200;125;15;land;4991.24;1509.64
prv-010692;64;6;100;land;5025.2;1507.29
prv-010693;151;56;170;land;5058.85;1509.09
prv-010694;160;109;236;land;5078.39;1501.58
prv-010695;109;225;85;land;5134.32;1503.18
prv-010696;81;206;176;land;5142.21;1512.36
prv-010697;134;66;127;land;5190.0;1512.0
prv-010698;89;63;201;land;5211.0;1509.0
prv-010699;62;75;190;land;5242.0;1504.0
prv-010700;248;114;115;land;5390.89;1505.02
prv-010701;144;127;132;land;5432.48;1507.48
prv-010702;12;178;7;land;5535.67;1510.33
prv-010703;53;181;149;land;5624.4;1509.0
prv-010704;163;126;225;land;5.38;1523.2
prv-010705;15;182;175;land;70.5;1520.0
prv-010706;151;51;201;land;355.5;1513.5
prv-010707;94;193;174;land;457.5;1522.5
prv-010708;244;103;168;land;652.0;1513.0
prv-010709;29;229;202;land;694.0;1515.5
prv-010710;228;10;241;land;1723.17;1518.94
prv-010711;143;164;16;land;1737.72;1518.79
prv-010712;220;143;77;land;1779.37;1510.89
prv-010713;2;237;154;land;1800.75;1516.82
prv-010714;59;209;71;land;1846.72;1521.68
prv-010715;120;59;98;land;1884.37;1523.52
prv-010716;93;182;44;land;1916.31;1514.33
prv-010717;128;244;226;land;1927.61;1527.9
prv-010718;63;178;44;land;1951.99;1515.88
prv-010719;172;119;165;land;1989.09;1521.78
prv-010720;224;213;165;land;2015.83;1518.52
prv-010721;128;249;247;land;2058.17;1522.2
prv-010722;202;254;210;land;2113.12;1523.76
prv-010723;164;129;128;land;2123.19;1517.2
prv-010724;110;49;150;land;2164.91;1512.13
prv-010725;192;102;37;land;3051.14;1519.34
prv-010726;187;219;171;land;3069.4;1520.72
prv-010727;68;67;115;land;3120.76;1519.05
prv-010728;107;119;184;land;3137.97;1522.29
prv-010729;7;118;27;land;3158.33;1518.07
prv-010730;192;149;172;land;3190.63;1520.44
prv-010731;183;7;249;land;3247.89;1518.77
prv-010732;167;195;233;land;3262.85;1518.49
prv-010733;144;6;38;land;3301.41;1530.65
prv-010734;88;54;248;land;3326.28;1522.23
prv-010735;179;54;85;land;3362.98;1519.21
prv-010736;58;102;46;land;3444.33;1520.33
prv-010737;95;183;210;land;3503.9;1516.19
prv-010738;100;178;59;land;3528.22;1523.79
prv-010739;224;222;172;land;3551.26;1520.82
prv-010740;93;30;219;land;4587.12;1523.59
prv-010741;219;239;124;land;4592.26;1517.83
prv-010742;232;73;70;land;4644.02;1514.54
prv-010743;122;213;207;land;4680.64;1521.98
prv-010744;83;221;6;land;4703.67;1522.32
prv-010745;151;111;100;land;4737.32;1523.44
prv-010746;45;49;114;land;4760.75;1517.28
prv-010747;159;43;189;land;4803.32;1520.5
prv-010748;125;221;80;land;4828.23;1520.16
prv-010749;114;249;180;land;4863.4;1524.79
prv-010750;255;168;248;land;4895.5;1518.97
prv-010751;115;86;105;land;4939.15;1515.48
prv-010752;36;146;51;land;4981.54;1524.28
prv-010753;232;50;83;land;5004.82;1518.27
prv-010754;157;209;35;land;5035.24;1521.57
prv-010755;5;198;185;land;5064.24;1520.7
prv-010756;248;170;44;land;5096.21;1514.45
prv-010757;136;207;189;land;5130.48;1517.48
prv-010758;241;69;121;land;5153.02;1522.7
prv-010759;124;87;204;land;5195.0;1520.5
prv-010760;67;120;184;land;5233.0;1518.0
prv-010761;2;113;38;land;5406.46;1515.62
prv-010762;51;156;73;land;5424.86;1524.29
prv-010763;193;42;33;land;5496.0;1521.0
prv-010764;127;93;210;land;5626.73;1521.42
prv-010765;99;37;197;land;4.9;1534.05
prv-010766;157;112;217;land;486.5;1536.5
prv-010767;189;47;127;land;712.5;1532.5
prv-010768;121;161;129;land;1721.04;1529.02
prv-010769;168;203;240;land;1733.11;1530.11
prv-010770;255;153;164;land;1786.71;1529.95
prv-010771;215;13;156;land;1820.59;1529.1
prv-010772;104;238;4;land;1833.21;1528.37
prv-010773;235;182;10;land;1863.14;1531.57
prv-010774;222;12;207;land;1905.06;1528.85
prv-010775;53;91;140;land;1950.65;1532.72
prv-010776;64;146;136;land;1974.24;1539.61
prv-010777;83;26;203;land;1986.42;1542.84
prv-010778;101;23;224;land;2027.52;1530.67
prv-010779;18;235;103;land;2076.36;1526.09
prv-010780;172;204;249;land;2095.91;1532.56
prv-010781;41;29;115;land;2143.27;1523.15
prv-010782;80;54;59;land;2161.13;1527.13
prv-010783;238;114;56;land;3054.14;1537.03
prv-010784;148;206;23;land;3071.2;1531.26
prv-010785;222;41;196;land;3098.99;1529.61
prv-010786;217;245;16;land;3139.22;1537.05
prv-010787;6;50;28;land;3171.91;1526.37
prv-010788;163;4;35;land;3193.09;1537.52
prv-010789;221;208;87;land;3232.07;1530.7
prv-010790;89;0;251;land;3269.54;1532.28
prv-010791;51;112;34;land;3290.31;1532.58
prv-010792;182;214;207;land;3343.53;1531.15
prv-010793;108;168;140;land;3364.41;1532.97
prv-010794;226;108;89;land;3502.87;1529.33
prv-010795;195;98;159;land;3543.32;1530.84
prv-010796;63;35;58;land;3553.04;1535.91
prv-010797;219;21;108;land;4591.7;1530.65
prv-010798;121;165;200;land;4612.16;1529.26
prv-010799;162;39;34;land;4643.81;1528.32
prv-010800;3;201;176;land;4683.49;1532.17
prv-010801;127;36;214;land;4714.09;1538.11
prv-010802;151;136;211;land;4724.66;1529.41
prv-010803;72;149;109;land;4756.11;1533.02
prv-010804;199;16;173;land;4803.86;1536.28
prv-010805;136;208;21;land;4842.58;1526.36
prv-010806;79;150;249;land;4878.49;1532.84
prv-010807;248;55;59;land;4905.26;1532.63
prv-010808;252;75;72;land;4937.54;1531.79
prv-010809;189;120;166;land;4964.85;1526.09
prv-010810;107;177;145;land;4999.94;1535.07
prv-010811;90;124;47;land;5032.17;1534.13
prv-010812;60;52;34;land;5066.84;1532.35
prv-010813;206;48;32;land;5088.23;1528.0
prv-010814;228;137;124;land;5112.34;1530.14
prv-010815;94;58;102;land;5147.46;1531.39
prv-010816;33;14;178;land;5621.61;1528.07
prv-010817;49;24;5;land;6.37;1542.5
prv-010818;77;172;139;land;514.5;1544.0
prv-010819;193;139;118;land;779.0;1545.0
prv-010820;249;166;114;land;1721.26;1539.45
prv-010821;201;4;200;land;1745.7;1539.03
prv-010822;137;219;15;land;1768.17;1542.89
prv-010823;91;96;120;land;1806.95;1542.58
prv-010824;63;12;47;land;1844.87;1545.24
prv-010825;234;66;183;land;1876.73;1542.46
prv-010826;107;169;18;land;1902.96;1541.83
prv-010827;79;74;164;land;1932.28;1543.09
prv-010828;196;99;78;land;1961.86;1545.99
prv-010829;213;235;19;land;1999.17;1540.91
prv-010830;20;147;189;land;2042.61;1544.42
prv-010831;146;161;181;land;2057.17;1544.47
prv-010832;167;48;141;land;2081.54;1542.96
prv-010833;141;23;102;land;3050.57;1548.32
prv-010834;56;106;6;land;3074.5;1544.79
prv-010835;1;105;26;land;3114.25;1547.14
prv-010836;83;58;1;land;3151.49;1537.8
prv-010837;235;152;5;land;3161.48;1543.14
prv-010838;179;230;106;land;3217.41;1544.5
prv-010839;174;240;187;land;3234.47;1541.74
prv-010840;32;82;35;land;3275.51;1546.29
prv-010841;94;4;73;land;3307.78;1548.79
prv-010842;226;203;207;land;3347.75;1542.98
prv-010843;34;144;151;land;3357.99;1543.25
prv-010844;32;73;86;land;3496.8;1543.67
prv-010845;232;203;172;land;3532.12;1540.26
prv-010846;158;192;122;land;3547.97;1545.61
prv-010847;197;25;213;land;4587.95;1544.65
prv-010848;13;185;235;land;4608.36;1546.4
prv-010849;26;190;159;land;4633.55;1541.4
prv-010850;47;95;200;land;4666.71;1542.34
prv-010851;232;137;10;land;4686.72;1541.76
prv-010852;19;113;131;land;4743.87;1541.57
prv-010853;6;100;250;land;4770.04;1540.44
prv-010854;208;23;13;land;4789.09;1542.9
prv-010855;69;33;91;land;4822.82;1541.32
prv-010856;226;138;207;land;4852.93;1542.63
prv-010857;98;254;206;land;4884.15;1548.66
prv-010858;211;145;173;land;4934.76;1546.18
prv-010859;52;19;93;land;4965.29;1547.1
prv-010860;72;18;118;land;4981.67;1541.81
prv-010861;251;91;143;land;5014.74;1547.35
prv-010862;204;112;60;land;5060.78;1544.74
prv-010863;67;132;3;land;5093.18;1541.69
prv-010864;165;80;133;land;5128.32;1538.08
prv-010865;79;199;57;land;5147.41;1550.06
prv-010866;47;116;154;land;5173.84;1546.78
prv-010867;142;210;156;land;5625.71;1540.6
prv-010868;234;140;120;land;5.31;1553.21
prv-010869;145;170;105;land;816.6;1551.8
prv-010870;233;209;40;land;872.0;1557.0
prv-010871;75;84;10;land;1723.1;1552.1
prv-010872;197;69;133;land;1742.22;1554.18
prv-010873;13;97;109;land;1766.42;1560.64
prv-010874;99;243;69;land;1819.87;1562.95
prv-010875;116;183;232;land;1829.11;1549.95
prv-010876;236;137;220;land;1879.84;1559.48
prv-010877;43;232;2;land;1900.67;1553.65
prv-010878;177;127;50;land;1946.01;1559.24
prv-010879;187;72;55;land;1958.9;1552.34
prv-010880;121;6;76;land;2004.42;1555.76
prv-010881;31;19;103;land;2022.24;1556.7
prv-010882;243;196;65;land;2067.32;1553.48
prv-010883;80;166;169;land;2078.81;1550.08
prv-010884;190;67;236;land;3049.62;1559.8
prv-010885;248;216;247;land;3091.25;1553.14
prv-010886;10;37;219;land;3124.89;1556.62
prv-010887;53;28;202;land;3141.34;1556.44
prv-010888;77;25;144;land;3168.94;1555.9
prv-010889;65;179;241;land;3202.46;1552.66
prv-010890;117;205;4;land;3226.62;1552.82
prv-010891;249;38;225;land;3276.4;1557.37
prv-010892;16;224;81;land;3296.91;1554.62
prv-010893;86;37;68;land;3329.76;1549.65
prv-010894;240;220;9;land;3357.26;1553.64
prv-010895;146;139;7;land;3512.3;1545.52
prv-010896;135;138;31;land;3523.55;1557.87
prv-010897;242;222;228;land;3545.22;1553.95
prv-010898;75;251;38;land;4587.21;1555.21
prv-010899;75;253;244;land;4616.79;1556.45
prv-010900;204;241;34;land;4648.22;1550.9
prv-010901;148;81;91;land;4673.48;1557.87
prv-010902;179;57;51;land;4702.38;1552.17
prv-010903;91;156;67;land;4725.16;1558.49
prv-010904;58;74;34;land;4780.95;1558.41
prv-010905;239;53;61;land;4809.05;1556.22
prv-010906;192;128;70;land;4836.11;1551.14
prv-010907;124;217;88;land;4857.99;1552.69
prv-010908;13;234;214;land;4901.85;1557.0
prv-010909;73;45;48;land;4919.77;1553.53
prv-010910;245;225;135;land;4949.72;1551.02
prv-010911;110;254;8;land;4998.67;1553.55
prv-010912;141;233;212;land;5027.23;1553.98
prv-010913;95;0;116;land;5057.73;1559.69
prv-010914;202;29;85;land;5082.75;1557.19
prv-010915;130;241;190;land;5122.15;1553.28
prv-010916;211;220;91;land;5161.46;1548.63
prv-010917;63;131;174;land;5178.92;1557.18
prv-010918;100;198;176;land;5624.78;1555.97
prv-010919;204;77;146;land;6.36;1565.36
prv-010920;220;171;87;land;789.0;1563.0
prv-010921;151;176;38;land;1722.0;1566.07
prv-010922;62;163;230;land;1732.91;1567.91
prv-010923;14;173;127;land;1789.29;1574.88
prv-010924;100;32;205;land;1795.31;1559.17
prv-010925;115;85;118;land;1841.67;1568.67
prv-010926;86;192;249;land;1862.57;1564.76
prv-010927;228;65;27;land;1887.35;1573.73
prv-010928;202;113;192;land;1927.5;1565.57
prv-010929;34;206;53;land;1956.34;1569.14
prv-010930;15;10;69;land;2009.55;1570.6
prv-010931;251;134;197;land;2038.52;1568.03
prv-010932;245;215;56;land;2054.68;1563.68
prv-010933;86;238;90;land;3059.6;1564.24
prv-010934;148;227;111;land;3079.22;1568.33
prv-010935;191;101;108;land;3109.26;1566.15
prv-010936;183;39;218;land;3133.12;1572.54
prv-010937;48;16;92;land;3184.82;1560.33
prv-010938;41;140;4;land;3204.63;1569.33
prv-010939;98;112;88;land;3245.66;1557.89
prv-010940;123;120;45;land;3275.52;1569.16
prv-010941;92;40;244;land;3306.0;1568.21
prv-010942;125;7;101;land;3321.91;1569.48
prv-010943;229;212;168;land;3512.63;1562.44
prv-010944;71;106;252;land;3530.9;1562.13
prv-010945;83;199;27;land;3543.36;1560.81
prv-010946;93;20;43;land;4595.11;1570.51
