region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,ter-000711-prv-000004,ter-000711,#6a0052,23.61,52.31,3066.61,1578.31,"[5, 36, 50, 75]","[3048, 1562, 3093, 1601]",1.0
land,ter-000711-prv-000005,ter-000711,#2e2c4a,73.22,30.62,3116.22,1556.62,"[59, 7, 86, 53]","[3102, 1533, 3129, 1579]",1.0
land,ter-000711-prv-000006,ter-000711,#7f4a14,19.34,19.12,3062.34,1545.12,"[0, 0, 42, 38]","[3043, 1526, 3085, 1564]",1.0
land,ter-000712-prv-000001,ter-000712,#690614,22.19,58.87,3097.19,1504.87,"[0, 38, 50, 84]","[3075, 1484, 3125, 1530]",1.0
land,ter-000712-prv-000002,ter-000712,#85d47b,49.12,68.23,3124.12,1514.23,"[27, 46, 70, 89]","[3102, 1492, 3145, 1535]",1.0
land,ter-000712-prv-000003,ter-000712,#527a8a,15.61,22.13,3090.61,1468.13,"[4, 0, 31, 46]","[3079, 1446, 3106, 1492]",1.0
land,ter-000712-prv-000004,ter-000712,#db03d7,40.24,21.3,3115.24,1467.3,"[23, 0, 57, 44]","[3098, 1446, 3132, 1490]",1.0
land,ter-000712-prv-000005,ter-000712,#60cafd,77.55,21.89,3152.55,1467.89,"[49, 2, 134, 54]","[3124, 1448, 3209, 1500]",1.0
land,ter-000713-prv-000001,ter-000713,#ad7d7f,37.46,46.33,1730.46,1495.33,"[22, 0, 71, 83]","[1715, 1449, 1764, 1532]",1.0
land,ter-000713-prv-000002,ter-000713,#65fc7c,39.58,101.45,1732.58,1550.45,"[16, 77, 73, 130]","[1709, 1526, 1766, 1579]",1.0
land,ter-000713-prv-000003,ter-000713,#9c1ace,36.0,45.0,1729.0,1494.0,"[36, 45, 37, 46]","[1729, 1494, 1730, 1495]",1.0
land,ter-000713-prv-000004,ter-000713,#ef7e3e,13.56,218.03,1706.56,1667.03,"[0, 177, 30, 258]","[1693, 1626, 1723, 1707]",1.0
land,ter-000713-prv-000005,ter-000713,#9986e3,27.75,151.9,1720.75,1600.9,"[4, 128, 53, 182]","[1697, 1577, 1746, 1631]",1.0
land,ter-000714-prv-000001,ter-000714,#b91b38,44.75,65.98,1683.75,1766.98,"[24, 40, 68, 90]","[1663, 1741, 1707, 1791]",1.0
land,ter-000714-prv-000002,ter-000714,#6240e8,59.07,24.1,1698.07,1725.1,"[37, 0, 83, 48]","[1676, 1701, 1722, 1749]",1.0
land,ter-000714-prv-000003,ter-000714,#2e02d9,38.35,111.88,1677.35,1812.88,"[20, 87, 58, 145]","[1659, 1788, 1697, 1846]",1.0
land,ter-000714-prv-000004,ter-000714,#40e13c,39.07,178.14,1678.07,1879.14,"[6, 145, 63, 208]","[1645, 1846, 1702, 1909]",1.0
land,ter-000714-prv-000005,ter-000714,#f23567,22.3,221.95,1661.3,1922.95,"[0, 191, 50, 253]","[1639, 1892, 1689, 1954]",1.0
land,ter-000715-prv-000001,ter-000715,#413906,35.14,79.79,3164.14,1538.79,"[23, 55, 54, 101]","[3152, 1514, 3183, 1560]",1.0
land,ter-000715-prv-000002,ter-000715,#aacca8,67.9,100.31,3196.9,1559.31,"[45, 79, 90, 119]","[3174, 1538, 3219, 1578]",1.0
land,ter-000715-prv-000003,ter-000715,#359c48,25.55,114.19,3154.55,1573.19,"[4, 96, 48, 135]","[3133, 1555, 3177, 1594]",1.0
land,ter-000715-prv-000004,ter-000715,#4ece59,30.05,29.17,3159.05,1488.17,"[16, 0, 53, 57]","[3145, 1459, 3182, 1516]",1.0
land,ter-000715-prv-000005,ter-000715,#def3d3,10.79,78.94,3139.79,1537.94,"[0, 54, 23, 105]","[3129, 1513, 3152, 1564]",1.0
land,ter-000715-prv-000006,ter-000715,#3bf4b5,54.3,64.75,3183.3,1523.75,"[35, 41, 77, 87]","[3164, 1500, 3206, 1546]",1.0
land,ter-000716-prv-000001,ter-000716,#df7a7b,62.86,90.38,3222.86,1541.38,"[44, 69, 84, 117]","[3204, 1520, 3244, 1568]",1.0
land,ter-000716-prv-000002,ter-000716,#b7d231,87.98,69.49,3247.98,1520.49,"[67, 49, 112, 89]","[3227, 1500, 3272, 1540]",1.0
land,ter-000716-prv-000003,ter-000716,#bc80c3,44.36,58.65,3204.36,1509.65,"[21, 38, 67, 82]","[3181, 1489, 3227, 1533]",1.0
land,ter-000716-prv-000004,ter-000716,#4d9eb6,67.77,44.16,3227.77,1495.16,"[50, 20, 90, 68]","[3210, 1471, 3250, 1519]",1.0
land,ter-000716-prv-000005,ter-000716,#a44d14,32.45,21.6,3192.45,1472.6,"[0, 0, 62, 47]","[3160, 1451, 3222, 1498]",1.0
land,ter-000717-prv-000001,ter-000717,#b9e302,87.04,65.54,1922.04,1541.54,"[65, 44, 112, 90]","[1900, 1520, 1947, 1566]",1.0
land,ter-000717-prv-000002,ter-000717,#333484,89.47,110.87,1924.47,1586.87,"[63, 88, 118, 129]","[1898, 1564, 1953, 1605]",1.0
land,ter-000717-prv-000003,ter-000717,#96082b,54.31,60.83,1889.31,1536.83,"[32, 41, 74, 87]","[1867, 1517, 1909, 1563]",1.0
land,ter-000717-prv-000004,ter-000717,#9ee03b,56.44,22.05,1891.44,1498.05,"[39, 0, 76, 42]","[1874, 1476, 1911, 1518]",1.0
land,ter-000717-prv-000005,ter-000717,#b88f4c,113.04,89.51,1948.04,1565.51,"[91, 65, 131, 118]","[1926, 1541, 1966, 1594]",1.0
land,ter-000717-prv-000006,ter-000717,#953a7a,25.09,17.82,1860.09,1493.82,"[5, 0, 45, 35]","[1840, 1476, 1880, 1511]",1.0
land,ter-000717-prv-000007,ter-000717,#51f7b5,22.12,47.89,1857.12,1523.89,"[0, 31, 43, 72]","[1835, 1507, 1878, 1548]",1.0
ocean,ter-000718-prv-000001,ter-000718,#192cb1,20.21,16.21,5407.21,1507.21,"[0, 0, 44, 33]","[5387, 1491, 5431, 1524]",0.4609375
land,ter-000719-prv-000001,ter-000719,#908f6a,63.8,22.62,5040.8,1459.62,"[37, 0, 92, 45]","[5014, 1437, 5069, 1482]",0.7421875
land,ter-000719-prv-000002,ter-000719,#9390da,107.2,36.54,5084.2,1473.54,"[83, 14, 135, 60]","[5060, 1451, 5112, 1497]",0.7421875
land,ter-000719-prv-000003,ter-000719,#9a6d67,22.43,39.72,4999.43,1476.72,"[0, 3, 49, 78]","[4977, 1440, 5026, 1515]",0.7421875
land,ter-000719-prv-000004,ter-000719,#9fa307,88.99,63.07,5065.99,1500.07,"[72, 42, 114, 83]","[5049, 1479, 5091, 1520]",0.7421875
land,ter-000719-prv-000005,ter-000719,#f0ebb0,53.28,61.31,5030.28,1498.31,"[26, 40, 76, 80]","[5003, 1477, 5053, 1517]",0.7421875
land,ter-000720-prv-000001,ter-000720,#cff0c1,29.27,18.34,4910.27,1496.34,"[0, 0, 56, 44]","[4881, 1478, 4937, 1522]",0.7421875
land,ter-000720-prv-000002,ter-000720,#f0b815,47.36,61.85,4928.36,1539.85,"[23, 37, 70, 82]","[4904, 1515, 4951, 1560]",0.7421875
land,ter-000720-prv-000003,ter-000720,#129ae4,78.36,19.64,4959.36,1497.64,"[56, 0, 109, 42]","[4937, 1478, 4990, 1520]",0.7421875
land,ter-000720-prv-000004,ter-000720,#e0a846,84.46,55.44,4965.46,1533.44,"[63, 32, 109, 79]","[4944, 1510, 4990, 1557]",0.7421875
land,ter-000720-prv-000005,ter-000720,#fd7053,14.18,56.26,4895.18,1534.26,"[0, 26, 35, 87]","[4881, 1504, 4916, 1565]",0.7421875
land,ter-000721-prv-000001,ter-000721,#f1c42d,20.73,30.81,4885.73,1382.81,"[0, 0, 41, 56]","[4865, 1352, 4906, 1408]",0.7421875
land,ter-000721-prv-000002,ter-000721,#0d95b8,53.92,69.85,4918.92,1421.85,"[28, 48, 85, 94]","[4893, 1400, 4950, 1446]",0.7421875
land,ter-000721-prv-000003,ter-000721,#283333,16.14,80.8,4881.14,1432.8,"[2, 54, 36, 116]","[4867, 1406, 4901, 1468]",0.7421875
land,ter-000721-prv-000004,ter-000721,#aaa2e7,94.52,98.32,4959.52,1450.32,"[67, 65, 129, 126]","[4932, 1417, 4994, 1478]",0.7421875
land,ter-000721-prv-000005,ter-000721,#2a6503,61.76,28.49,4926.76,1380.49,"[40, 6, 94, 54]","[4905, 1358, 4959, 1406]",0.7421875
land,ter-000721-prv-000006,ter-000721,#d30718,43.15,110.27,4908.15,1462.27,"[7, 90, 75, 126]","[4872, 1442, 4940, 1478]",0.7421875
land,ter-000722-prv-000001,ter-000722,#1fd4a3,91.44,86.79,4859.44,1553.79,"[67, 67, 115, 106]","[4835, 1534, 4883, 1573]",0.7421875
land,ter-000722-prv-000002,ter-000722,#826bec,45.97,90.43,4813.97,1557.43,"[16, 66, 70, 109]","[4784, 1533, 4838, 1576]",0.7421875
land,ter-000722-prv-000003,ter-000722,#b5896c,25.55,57.35,4793.55,1524.35,"[0, 28, 61, 87]","[4768, 1495, 4829, 1554]",0.7421875
land,ter-000722-prv-000004,ter-000722,#e93b58,88.41,53.35,4856.41,1520.35,"[61, 34, 115, 72]","[4829, 1501, 4883, 1539]",0.7421875
land,ter-000722-prv-000005,ter-000722,#e1387f,52.37,33.48,4820.37,1500.48,"[19, 12, 76, 61]","[4787, 1479, 4844, 1528]",0.7421875
land,ter-000722-prv-000006,ter-000722,#0458d1,93.59,19.95,4861.59,1486.95,"[70, 0, 113, 40]","[4838, 1467, 4881, 1507]",0.7421875
land,ter-000724-prv-000001,ter-000724,#1ceb9b,66.38,62.81,4945.38,1618.81,"[44, 42, 96, 89]","[4923, 1598, 4975, 1645]",0.7421875
land,ter-000724-prv-000002,ter-000724,#296bb5,98.19,41.49,4977.19,1597.49,"[75, 4, 120, 71]","[4954, 1560, 4999, 1627]",0.7421875
land,ter-000724-prv-000003,ter-000724,#9f6f93,29.92,73.45,4908.92,1629.45,"[7, 50, 54, 103]","[4886, 1606, 4933, 1659]",0.7421875
land,ter-000724-prv-000004,ter-000724,#600b16,68.44,19.1,4947.44,1575.1,"[44, 0, 99, 43]","[4923, 1556, 4978, 1599]",0.7421875
land,ter-000724-prv-000005,ter-000724,#63ea3c,24.62,27.16,4903.62,1583.16,"[0, 4, 49, 51]","[4879, 1560, 4928, 1607]",0.7421875
land,ter-000725-prv-000001,ter-000725,#847c00,56.22,26.76,5047.22,1606.76,"[31, 5, 78, 53]","[5022, 1585, 5069, 1633]",0.7421875
land,ter-000725-prv-000002,ter-000725,#9b5c8d,102.25,28.72,5093.25,1608.72,"[78, 0, 133, 57]","[5069, 1580, 5124, 1637]",0.7421875
land,ter-000725-prv-000003,ter-000725,#5abbc8,44.59,73.84,5035.59,1653.84,"[19, 49, 73, 106]","[5010, 1629, 5064, 1686]",0.7421875
land,ter-000725-prv-000004,ter-000725,#13c31b,21.24,39.11,5012.24,1619.11,"[0, 14, 43, 68]","[4991, 1594, 5034, 1648]",0.7421875
land,ter-000725-prv-000005,ter-000725,#087bfb,82.84,54.48,5073.84,1634.48,"[58, 32, 118, 81]","[5049, 1612, 5109, 1661]",0.7421875
land,ter-000726-prv-000001,ter-000726,#1fb63e,88.61,78.94,4982.61,1699.94,"[65, 52, 112, 111]","[4959, 1673, 5006, 1732]",0.7421875
land,ter-000726-prv-000002,ter-000726,#135462,72.82,26.12,4966.82,1647.12,"[43, 0, 99, 54]","[4937, 1621, 4993, 1675]",0.7421875
land,ter-000726-prv-000003,ter-000726,#0bfd33,38.87,56.02,4932.87,1677.02,"[0, 23, 70, 100]","[4894, 1644, 4964, 1721]",0.7421875
land,ter-000726-prv-000004,ter-000726,#5cb322,100.75,34.64,4994.75,1655.64,"[80, 4, 122, 57]","[4974, 1625, 5016, 1678]",0.7421875
land,ter-000726-prv-000005,ter-000726,#a63e54,117.35,63.94,5011.35,1684.94,"[98, 43, 138, 91]","[4992, 1664, 5032, 1712]",0.7421875
land,ter-000727-prv-000001,ter-000727,#5706fe,99.43,76.71,4871.43,1649.71,"[73, 56, 127, 102]","[4845, 1629, 4899, 1675]",0.7421875
land,ter-000727-prv-000002,ter-000727,#244061,45.14,82.28,4817.14,1655.28,"[11, 54, 75, 107]","[4783, 1627, 4847, 1680]",0.7421875
land,ter-000727-prv-000003,ter-000727,#6a816f,21.67,54.4,4793.67,1627.4,"[0, 26, 52, 86]","[4772, 1599, 4824, 1659]",0.7421875
land,ter-000727-prv-000004,ter-000727,#e18542,71.65,31.97,4843.65,1604.97,"[49, 0, 89, 66]","[4821, 1573, 4861, 1639]",0.7421875
land,ter-000727-prv-000005,ter-000727,#35d5d8,100.29,30.66,4872.29,1603.66,"[86, 0, 121, 56]","[4858, 1573, 4893, 1629]",0.7421875
land,ter-000727-prv-000006,ter-000727,#20e2f8,40.89,19.31,4812.89,1592.31,"[15, 0, 69, 46]","[4787, 1573, 4841, 1619]",0.7421875
land,ter-000728-prv-000001,ter-000728,#cbc4d0,45.86,90.55,5071.86,1432.55,"[0, 57, 81, 124]","[5026, 1399, 5107, 1466]",0.7421875
land,ter-000728-prv-000002,ter-000728,#399012,21.92,47.79,5047.92,1389.79,"[3, 0, 55, 89]","[5029, 1342, 5081, 1431]",0.7421875
land,ter-000729-prv-000001,ter-000729,#caf849,45.24,20.78,5020.24,1530.78,"[15, 0, 76, 46]","[4990, 1510, 5051, 1556]",0.7421875
land,ter-000729-prv-000002,ter-000729,#2d3e36,84.53,41.64,5059.53,1551.64,"[57, 7, 106, 76]","[5032, 1517, 5081, 1586]",0.7421875
land,ter-000729-prv-000003,ter-000729,#4b618e,43.71,68.55,5018.71,1578.55,"[13, 45, 78, 92]","[4988, 1555, 5053, 1602]",0.7421875
land,ter-000729-prv-000004,ter-000729,#dc92c9,17.81,41.83,4992.81,1551.83,"[0, 9, 41, 73]","[4975, 1519, 5016, 1583]",0.7421875
land,ter-000730-prv-000001,ter-000730,#02baf1,30.95,28.29,5107.95,1502.29,"[0, 0, 65, 56]","[5077, 1474, 5142, 1530]",0.7421875
land,ter-000730-prv-000002,ter-000730,#a02d0b,57.28,48.04,5134.28,1522.04,"[31, 15, 85, 78]","[5108, 1489, 5162, 1552]",0.7421875
land,ter-000730-prv-000003,ter-000730,#6f4038,19.27,77.79,5096.27,1551.79,"[0, 48, 50, 112]","[5077, 1522, 5127, 1586]",0.7421875
land,ter-000730-prv-000004,ter-000730,#588eb4,46.41,111.05,5123.41,1585.05,"[14, 80, 79, 145]","[5091, 1554, 5156, 1619]",0.7421875
land,ter-000730-prv-000005,ter-000730,#8c1edb,78.03,76.32,5155.03,1550.32,"[49, 48, 101, 109]","[5126, 1522, 5178, 1583]",0.7421875
land,ter-000731-prv-000001,ter-000731,#d03fd1,112.33,76.06,4847.33,1445.06,"[82, 46, 135, 108]","[4817, 1415, 4870, 1477]",0.7421875
land,ter-000731-prv-000002,ter-000731,#572ea7,78.48,96.95,4813.48,1465.95,"[57, 69, 108, 121]","[4792, 1438, 4843, 1490]",0.7421875
land,ter-000731-prv-000003,ter-000731,#60a4c5,103.23,36.7,4838.23,1405.7,"[66, 0, 132, 63]","[4801, 1369, 4867, 1432]",0.7421875
land,ter-000731-prv-000004,ter-000731,#625d5c,43.01,104.69,4778.01,1473.69,"[21, 81, 62, 130]","[4756, 1450, 4797, 1499]",0.7421875
land,ter-000731-prv-000005,ter-000731,#611524,55.88,55.37,4790.88,1424.37,"[29, 24, 84, 84]","[4764, 1393, 4819, 1453]",0.7421875
land,ter-000731-prv-000006,ter-000731,#2808f9,22.47,76.35,4757.47,1445.35,"[0, 56, 44, 99]","[4735, 1425, 4779, 1468]",0.7421875
land,ter-000732-prv-000001,ter-000732,#6f6d31,86.19,24.21,4763.19,1551.21,"[66, 0, 111, 47]","[4743, 1527, 4788, 1574]",0.7421875
land,ter-000732-prv-000002,ter-000732,#eb3b8e,59.25,80.02,4736.25,1607.02,"[26, 53, 93, 105]","[4703, 1580, 4770, 1632]",0.7421875
land,ter-000732-prv-000003,ter-000732,#2a3992,50.39,31.53,4727.39,1558.53,"[20, 10, 74, 56]","[4697, 1537, 4751, 1583]",0.7421875
land,ter-000732-prv-000004,ter-000732,#dadef5,94.75,64.19,4771.75,1591.19,"[71, 38, 120, 106]","[4748, 1565, 4797, 1633]",0.7421875
land,ter-000732-prv-000005,ter-000732,#5b3a7f,21.93,54.66,4698.93,1581.66,"[0, 20, 49, 95]","[4677, 1547, 4726, 1622]",0.7421875
land,ter-000733-prv-000001,ter-000733,#19816c,71.43,27.54,4690.43,1649.54,"[40, 0, 96, 53]","[4659, 1622, 4715, 1675]",0.7421875
land,ter-000733-prv-000002,ter-000733,#6db8c5,36.32,74.74,4655.32,1696.74,"[0, 39, 64, 101]","[4619, 1661, 4683, 1723]",0.7421875
land,ter-000733-prv-000003,ter-000733,#367956,120.1,61.71,4739.1,1683.71,"[100, 40, 147, 84]","[4719, 1662, 4766, 1706]",0.7421875
land,ter-000733-prv-000004,ter-000733,#014285,80.42,64.58,4699.42,1686.58,"[58, 42, 103, 92]","[4677, 1664, 4722, 1714]",0.7421875
land,ter-000733-prv-000005,ter-000733,#33756c,113.05,20.46,4732.05,1642.46,"[88, 0, 144, 43]","[4707, 1622, 4763, 1665]",0.7421875
land,ter-000733-prv-000006,ter-000733,#bfa5a2,148.37,38.74,4767.37,1660.74,"[126, 7, 170, 67]","[4745, 1629, 4789, 1689]",0.7421875
land,ter-000734-prv-000001,ter-000734,#516434,40.88,80.17,4655.88,1518.17,"[0, 55, 68, 114]","[4615, 1493, 4683, 1552]",0.7421875
land,ter-000734-prv-000002,ter-000734,#7367dd,131.99,73.43,4746.99,1511.43,"[104, 50, 161, 99]","[4719, 1488, 4776, 1537]",0.7421875
land,ter-000734-prv-000003,ter-000734,#e2ef27,82.92,61.92,4697.92,1499.92,"[54, 41, 109, 82]","[4669, 1479, 4724, 1520]",0.7421875
land,ter-000734-prv-000004,ter-000734,#06df0b,122.85,34.96,4737.85,1472.96,"[99, 0, 150, 57]","[4714, 1438, 4765, 1495]",0.7421875
land,ter-000734-prv-000005,ter-000734,#206d1d,85.1,94.42,4700.1,1532.42,"[57, 76, 117, 116]","[4672, 1514, 4732, 1554]",0.7421875
land,ter-000735-prv-000001,ter-000735,#47f50c,25.61,28.05,4617.61,1542.05,"[0, 0, 56, 55]","[4592, 1514, 4648, 1569]",0.7421875
land,ter-000735-prv-000002,ter-000735,#87dc18,78.71,82.06,4670.71,1596.06,"[57, 59, 100, 103]","[4649, 1573, 4692, 1617]",0.7421875
land,ter-000735-prv-000003,ter-000735,#07dd8d,44.09,74.25,4636.09,1588.25,"[24, 48, 63, 106]","[4616, 1562, 4655, 1620]",0.7421875
land,ter-000735-prv-000004,ter-000735,#9832d3,65.21,45.75,4657.21,1559.75,"[43, 19, 89, 66]","[4635, 1533, 4681, 1580]",0.7421875
land,ter-000735-prv-000005,ter-000735,#29a9f7,42.63,141.85,4634.63,1655.85,"[21, 106, 70, 197]","[4613, 1620, 4662, 1711]",0.7421875
land,ter-000735-prv-000006,ter-000735,#3a73ab,21.02,83.31,4613.02,1597.31,"[3, 53, 40, 113]","[4595, 1567, 4632, 1627]",0.7421875
land,ter-000735-prv-000007,ter-000735,#47b08e,70.85,113.61,4662.85,1627.61,"[44, 95, 101, 143]","[4636, 1609, 4693, 1657]",0.7421875
land,ter-000736-prv-000001,ter-000736,#ff096b,93.24,97.23,3167.24,1660.23,"[76, 74, 109, 123]","[3150, 1637, 3183, 1686]",1.0
land,ter-000736-prv-000002,ter-000736,#3e460f,82.35,132.75,3156.35,1695.75,"[64, 116, 104, 150]","[3138, 1679, 3178, 1713]",1.0
land,ter-000736-prv-000003,ter-000736,#dc0fe5,28.72,87.57,3102.72,1650.57,"[0, 57, 53, 117]","[3074, 1620, 3127, 1680]",1.0
land,ter-000736-prv-000004,ter-000736,#e54765,43.48,58.43,3117.48,1621.43,"[3, 0, 62, 84]","[3077, 1563, 3136, 1647]",1.0
land,ter-000736-prv-000005,ter-000736,#c81a13,74.71,55.32,3148.71,1618.32,"[59, 2, 103, 85]","[3133, 1565, 3177, 1648]",1.0
land,ter-000736-prv-000006,ter-000736,#af4f31,45.26,132.83,3119.26,1695.83,"[22, 112, 64, 155]","[3096, 1675, 3138, 1718]",1.0
land,ter-000736-prv-000007,ter-000736,#4c155c,62.84,102.24,3136.84,1665.24,"[43, 80, 80, 127]","[3117, 1643, 3154, 1690]",1.0
land,ter-000737-prv-000001,ter-000737,#26a2c6,47.23,34.16,3193.23,1588.16,"[27, 16, 69, 52]","[3173, 1570, 3215, 1606]",1.0
land,ter-000737-prv-000002,ter-000737,#b1ac45,48.23,68.84,3194.23,1622.84,"[25, 51, 72, 89]","[3171, 1605, 3218, 1643]",1.0
land,ter-000737-prv-000003,ter-000737,#153ec6,85.52,57.23,3231.52,1611.23,"[64, 38, 110, 79]","[3210, 1592, 3256, 1633]",1.0
land,ter-000737-prv-000004,ter-000737,#b24e2e,21.51,47.33,3167.51,1601.33,"[0, 24, 40, 70]","[3146, 1578, 3186, 1624]",1.0
land,ter-000737-prv-000005,ter-000737,#90a841,82.22,23.47,3228.22,1577.47,"[63, 0, 101, 40]","[3209, 1554, 3247, 1594]",1.0
land,ter-000738-prv-000001,ter-000738,#60f72b,92.37,34.95,3267.37,1660.95,"[73, 11, 120, 64]","[3248, 1637, 3295, 1690]",1.0
land,ter-000738-prv-000002,ter-000738,#70fb41,58.69,45.06,3233.69,1671.06,"[37, 24, 79, 69]","[3212, 1650, 3254, 1695]",1.0
land,ter-000738-prv-000003,ter-000738,#a44230,32.78,67.48,3207.78,1693.48,"[0, 46, 70, 83]","[3175, 1672, 3245, 1709]",1.0
land,ter-000738-prv-000004,ter-000738,#fefac0,50.09,16.31,3225.09,1642.31,"[24, 0, 76, 32]","[3199, 1626, 3251, 1658]",1.0
land,ter-000738-prv-000005,ter-000738,#180280,18.39,38.69,3193.39,1664.69,"[3, 12, 38, 69]","[3178, 1638, 3213, 1695]",1.0
land,ter-000739-prv-000001,ter-000739,#7e9220,54.18,52.38,3290.18,1572.38,"[33, 33, 81, 76]","[3269, 1553, 3317, 1596]",1.0
land,ter-000739-prv-000002,ter-000739,#0fec66,63.87,99.05,3299.87,1619.05,"[38, 73, 95, 131]","[3274, 1593, 3331, 1651]",1.0
land,ter-000739-prv-000003,ter-000739,#acb329,31.33,81.26,3267.33,1601.26,"[10, 58, 57, 109]","[3246, 1578, 3293, 1629]",1.0
land,ter-000739-prv-000004,ter-000739,#547d02,35.48,17.4,3271.48,1537.4,"[11, 0, 55, 39]","[3247, 1520, 3291, 1559]",1.0
land,ter-000739-prv-000005,ter-000739,#b27961,16.77,42.83,3252.77,1562.83,"[0, 20, 37, 68]","[3236, 1540, 3273, 1588]",1.0
land,ter-000739-prv-000006,ter-000739,#792c62,64.18,23.93,3300.18,1543.93,"[48, 3, 81, 47]","[3284, 1523, 3317, 1567]",1.0
land,ter-000740-prv-000001,ter-000740,#d390ad,10.54,12.07,3308.54,1589.07,"[0, 0, 21, 25]","[3298, 1577, 3319, 1602]",1.0
land,ter-000741-prv-000001,ter-000741,#285cf5,48.23,24.06,5043.23,1706.06,"[24, 0, 77, 50]","[5019, 1682, 5072, 1732]",1.0
land,ter-000741-prv-000002,ter-000741,#39af57,70.2,52.54,5065.2,1734.54,"[47, 30, 88, 73]","[5042, 1712, 5083, 1755]",1.0
land,ter-000741-prv-000003,ter-000741,#b4b7aa,67.35,82.16,5062.35,1764.16,"[47, 67, 88, 100]","[5042, 1749, 5083, 1782]",1.0
land,ter-000741-prv-000004,ter-000741,#fcd683,22.97,42.89,5017.97,1724.89,"[0, 13, 48, 65]","[4995, 1695, 5043, 1747]",1.0
land,ter-000741-prv-000005,ter-000741,#4753c3,32.99,72.92,5027.99,1754.92,"[9, 54, 53, 93]","[5004, 1736, 5048, 1775]",1.0
land,ter-000742-prv-000001,ter-000742,#1e66ac,59.75,60.51,5142.75,1745.51,"[38, 38, 85, 85]","[5121, 1723, 5168, 1770]",1.0
land,ter-000742-prv-000002,ter-000742,#cd8451,79.72,23.97,5162.72,1708.97,"[65, 0, 103, 51]","[5148, 1685, 5186, 1736]",1.0
land,ter-000742-prv-000003,ter-000742,#431385,19.09,64.56,5102.09,1749.56,"[0, 29, 44, 97]","[5083, 1714, 5127, 1782]",1.0
land,ter-000742-prv-000004,ter-000742,#e42aa1,44.97,25.87,5127.97,1710.87,"[14, 2, 66, 46]","[5097, 1687, 5149, 1731]",1.0
land,ter-000743-prv-000001,ter-000743,#4c6910,47.45,57.4,5164.45,1599.4,"[22, 35, 70, 83]","[5139, 1577, 5187, 1625]",1.0
land,ter-000743-prv-000002,ter-000743,#9469e9,27.85,88.91,5144.85,1630.91,"[0, 62, 57, 116]","[5117, 1604, 5174, 1658]",1.0
land,ter-000743-prv-000003,ter-000743,#ea2b87,81.32,81.24,5198.32,1623.24,"[55, 61, 105, 106]","[5172, 1603, 5222, 1648]",1.0
land,ter-000743-prv-000004,ter-000743,#0a0758,72.77,119.53,5189.77,1661.53,"[50, 95, 97, 155]","[5167, 1637, 5214, 1697]",1.0
land,ter-000743-prv-000005,ter-000743,#9f4fab,44.11,129.59,5161.11,1671.59,"[17, 105, 70, 159]","[5134, 1647, 5187, 1701]",1.0
land,ter-000743-prv-000006,ter-000743,#687f7b,63.6,20.87,5180.6,1562.87,"[47, 0, 87, 41]","[5164, 1542, 5204, 1583]",1.0
land,ter-000743-prv-000007,ter-000743,#c5ae22,81.29,43.9,5198.29,1585.9,"[62, 21, 100, 62]","[5179, 1563, 5217, 1604]",1.0
land,ter-000744-prv-000001,ter-000744,#29ad1a,22.97,53.4,5058.97,1685.4,"[0, 35, 42, 78]","[5036, 1667, 5078, 1710]",1.0
land,ter-000744-prv-000002,ter-000744,#9c8a9c,55.95,65.86,5091.95,1697.86,"[35, 42, 82, 90]","[5071, 1674, 5118, 1722]",1.0
land,ter-000744-prv-000003,ter-000744,#429b82,90.19,47.5,5126.19,1679.5,"[67, 25, 116, 71]","[5103, 1657, 5152, 1703]",1.0
land,ter-000744-prv-000004,ter-000744,#aca135,74.03,21.51,5110.03,1653.51,"[53, 0, 97, 44]","[5089, 1632, 5133, 1676]",1.0
land,ter-000744-prv-000005,ter-000744,#4b6768,42.94,32.29,5078.94,1664.29,"[20, 13, 62, 52]","[5056, 1645, 5098, 1684]",1.0
land,ter-000745-prv-000001,ter-000745,#41f6a0,17.63,14.28,3257.63,1636.28,"[0, 0, 37, 32]","[3240, 1622, 3277, 1654]",1.0
land,ter-000746-prv-000001,ter-000746,#d6c577,64.15,39.37,1775.15,1635.37,"[40, 17, 90, 61]","[1751, 1613, 1801, 1657]",1.0
land,ter-000746-prv-000002,ter-000746,#92b6a3,32.25,22.16,1743.25,1618.16,"[10, 0, 55, 42]","[1721, 1596, 1766, 1638]",1.0
land,ter-000746-prv-000003,ter-000746,#0ee29f,55.39,67.1,1766.39,1663.1,"[36, 50, 83, 88]","[1747, 1646, 1794, 1684]",1.0
land,ter-000746-prv-000004,ter-000746,#967495,21.47,55.74,1732.47,1651.74,"[0, 35, 43, 74]","[1711, 1631, 1754, 1670]",1.0
land,ter-000746-prv-000005,ter-000746,#8d26bc,22.39,86.99,1733.39,1682.99,"[1, 72, 46, 109]","[1712, 1668, 1757, 1705]",1.0
land,ter-000747-prv-000001,ter-000747,#925480,69.4,65.58,1759.4,1788.58,"[48, 47, 86, 88]","[1738, 1770, 1776, 1811]",1.0
land,ter-000747-prv-000002,ter-000747,#f37904,19.29,87.29,1709.29,1810.29,"[0, 59, 42, 110]","[1690, 1782, 1732, 1833]",1.0
land,ter-000747-prv-000003,ter-000747,#b40b7c,65.52,34.49,1755.52,1757.49,"[46, 13, 86, 50]","[1736, 1736, 1776, 1773]",1.0
