region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000729-TEMP000001,ocean,#28199b,12012,TRT000729,155,0,256,162,213,81,214,81,5530,1140,5631,1302,5588,1221,5589,1221
TRT000729-TEMP000002,ocean,#100ea2,14328,TRT000729,95,133,256,276,175,200,173,200,5470,1273,5631,1416,5550,1340,5548,1340
TRT000729-TEMP000003,ocean,#1221a3,13189,TRT000729,0,91,120,270,58,180,58,177,5375,1231,5495,1410,5433,1320,5433,1317
TRT000729-TEMP000004,ocean,#162ba1,10714,TRT000729,109,215,256,353,205,283,208,284,5484,1355,5631,1493,5580,1423,5583,1424
TRT000729-TEMP000005,ocean,#314baf,10616,TRT000729,6,36,166,160,107,99,111,96,5381,1176,5541,1300,5482,1239,5486,1236
TRT000730-TEMP000001,ocean,#031868,13670,TRT000730,77,0,269,147,166,73,170,72,5342,1365,5534,1512,5431,1438,5435,1437
TRT000730-TEMP000002,ocean,#10278f,14784,TRT000730,0,59,160,229,87,153,92,151,5265,1424,5425,1594,5352,1518,5357,1516
TRT000730-TEMP000003,ocean,#040581,14491,TRT000730,147,89,275,238,219,177,225,177,5412,1454,5540,1603,5484,1542,5490,1542
TRT000730-TEMP000004,ocean,#394586,12169,TRT000730,272,90,366,247,318,174,322,175,5537,1455,5631,1612,5583,1539,5587,1540
TRT000732-TEMP000001,ocean,#261d8c,7716,TRT000732,78,0,212,127,136,65,143,69,4685,1215,4819,1342,4743,1280,4750,1284
TRT000732-TEMP000002,ocean,#144d74,9796,TRT000732,146,79,288,210,204,142,203,147,4753,1294,4895,1425,4811,1357,4810,1362
TRT000732-TEMP000003,ocean,#0e12a9,8652,TRT000732,0,154,157,265,78,201,77,202,4607,1369,4764,1480,4685,1416,4684,1417
TRT000732-TEMP000004,ocean,#0f2287,7207,TRT000732,18,80,148,186,94,139,91,138,4625,1295,4755,1401,4701,1354,4698,1353
TRT000728-TEMP000001,ocean,#3a2371,11747,TRT000728,149,184,300,319,218,252,222,253,5389,1091,5540,1226,5458,1159,5462,1160
TRT000728-TEMP000002,ocean,#3b0579,10779,TRT000728,94,115,237,249,162,178,162,182,5334,1022,5477,1156,5402,1085,5402,1089
TRT000728-TEMP000003,ocean,#243d70,14316,TRT000728,0,184,150,325,80,248,79,247,5240,1091,5390,1232,5320,1155,5319,1154
TRT000728-TEMP000004,ocean,#2c2c71,13286,TRT000728,259,128,391,267,334,194,334,197,5499,1035,5631,1174,5574,1101,5574,1104
TRT000728-TEMP000005,ocean,#1b19ae,12687,TRT000728,0,42,142,195,72,124,71,124,5240,949,5382,1102,5312,1031,5311,1031
TRT000728-TEMP000006,ocean,#2042a6,13941,TRT000728,260,0,391,130,336,57,339,61,5500,907,5631,1037,5576,964,5579,968
TRT000728-TEMP000007,ocean,#1e4f97,11582,TRT000728,187,21,322,190,255,116,254,114,5427,928,5562,1097,5495,1023,5494,1021
TRT000728-TEMP000008,ocean,#1d318d,12578,TRT000728,92,0,259,121,179,53,178,54,5332,907,5499,1028,5419,960,5418,961
TRT000734-TEMP000001,ocean,#2f098b,7733,TRT000734,0,0,145,112,72,64,67,65,4897,1264,5042,1376,4969,1328,4964,1329
TRT000734-TEMP000002,ocean,#123d64,6757,TRT000734,40,75,145,186,99,132,99,135,4937,1339,5042,1450,4996,1396,4996,1399
TRT000734-TEMP000003,ocean,#280b98,12898,TRT000734,142,22,293,180,218,91,213,90,5039,1286,5190,1444,5115,1355,5110,1354
TRT000733-TEMP000001,ocean,#2d2699,10481,TRT000733,83,103,206,269,135,179,131,188,4778,1102,4901,1268,4830,1178,4826,1187
TRT000733-TEMP000002,ocean,#1c429e,12658,TRT000733,106,211,284,352,192,280,194,283,4801,1210,4979,1351,4887,1279,4889,1282
TRT000733-TEMP000003,ocean,#1f1480,10418,TRT000733,180,87,304,227,247,157,242,159,4875,1086,4999,1226,4942,1156,4937,1158
TRT000733-TEMP000004,ocean,#04066c,11455,TRT000733,121,0,290,135,200,75,203,74,4816,999,4985,1134,4895,1074,4898,1073
TRT000733-TEMP000005,ocean,#3b1d9b,6240,TRT000733,0,146,109,273,64,207,57,201,4695,1145,4804,1272,4759,1206,4752,1200
TRT000737-TEMP000001,land,#694e33,1145,TRT000737,1,66,39,104,18,86,17,86,5023,1281,5061,1319,5040,1301,5039,1301
TRT000737-TEMP000002,land,#9ade51,1287,TRT000737,0,35,45,69,21,51,22,51,5022,1250,5067,1284,5043,1266,5044,1266
TRT000737-TEMP000003,land,#84a248,1742,TRT000737,45,19,109,76,71,49,68,48,5067,1234,5131,1291,5093,1264,5090,1263
TRT000737-TEMP000004,land,#4c5888,1513,TRT000737,78,66,151,125,109,98,107,94,5100,1281,5173,1340,5131,1313,5129,1309
TRT000737-TEMP000005,land,#cd5d24,1343,TRT000737,2,0,56,36,23,21,23,20,5024,1215,5078,1251,5045,1236,5045,1235
TRT000737-TEMP000006,land,#7a92b4,987,TRT000737,29,51,80,90,51,71,49,72,5051,1266,5102,1305,5073,1286,5071,1287
TRT000738-TEMP000001,land,#ca2f12,184,TRT000738,0,0,43,15,21,6,21,6,4821,1217,4864,1232,4842,1223,4842,1223
TRT000739-TEMP000001,ocean,#3a278f,103,TRT000739,0,0,19,11,10,5,10,5,4789,1222,4808,1233,4799,1227,4799,1227
TRT000740-TEMP000001,lake,#012473,384,TRT000740,0,0,32,76,10,39,10,39,3272,1234,3304,1310,3282,1273,3282,1273
TRT000735-TEMP000001,ocean,#0704af,9729,TRT000735,208,87,328,228,266,151,269,151,5100,872,5220,1013,5158,936,5161,936
TRT000735-TEMP000002,ocean,#1e2371,6684,TRT000735,146,41,255,146,191,96,188,91,5038,826,5147,931,5083,881,5080,876
TRT000735-TEMP000003,ocean,#2522ae,8983,TRT000735,278,117,403,250,339,185,341,186,5170,902,5295,1035,5231,970,5233,971
TRT000735-TEMP000004,ocean,#06118f,8140,TRT000735,86,118,214,227,150,168,153,168,4978,903,5106,1012,5042,953,5045,953
TRT000735-TEMP000005,ocean,#23339a,12455,TRT000735,0,144,135,298,75,222,73,219,4892,929,5027,1083,4967,1007,4965,1004
TRT000735-TEMP000006,ocean,#020f7a,9157,TRT000735,132,177,281,282,201,233,199,235,5024,962,5173,1067,5093,1018,5091,1020
TRT000735-TEMP000007,ocean,#0e217a,8637,TRT000735,51,0,154,148,108,82,107,82,4943,785,5046,933,5000,867,4999,867
TRT000736-TEMP000001,ocean,#300f7b,7892,TRT000736,0,66,94,169,47,114,45,116,4986,1060,5080,1163,5033,1108,5031,1110
TRT000736-TEMP000002,ocean,#341daf,11021,TRT000736,95,47,211,176,145,114,144,115,5081,1041,5197,1170,5131,1108,5130,1109
TRT000736-TEMP000003,ocean,#230584,13641,TRT000736,109,156,253,315,177,226,174,225,5095,1150,5239,1309,5163,1220,5160,1219
TRT000736-TEMP000004,ocean,#3b1490,10378,TRT000736,166,0,294,170,229,79,230,78,5152,994,5280,1164,5215,1073,5216,1072
TRT000736-TEMP000005,ocean,#3302b3,8193,TRT000736,8,144,127,250,72,192,67,192,4994,1138,5113,1244,5058,1186,5053,1186
TRT000741-TEMP000001,ocean,#3b2a7d,451,TRT000741,0,0,63,31,36,20,36,20,5139,1240,5202,1271,5175,1260,5175,1260
TRT000742-TEMP000001,land,#7b3b66,56,TRT000742,0,0,14,20,6,9,6,9,3005,1243,3019,1263,3011,1252,3011,1252
TRT000743-TEMP000001,ocean,#2a0698,93,TRT000743,0,0,18,20,9,11,9,11,5239,1260,5257,1280,5248,1271,5248,1271
TRT000744-TEMP000001,land,#51306f,1411,TRT000744,60,8,138,42,97,27,95,26,4529,1274,4607,1308,4566,1293,4564,1292
TRT000744-TEMP000002,land,#9e16a3,1110,TRT000744,0,0,64,29,31,15,29,15,4469,1266,4533,1295,4500,1281,4498,1281
TRT000745-TEMP000001,land,#700d08,1100,TRT000745,5,53,50,95,28,73,29,74,3025,1348,3070,1390,3048,1368,3049,1369
TRT000745-TEMP000002,land,#7777df,1220,TRT000745,38,67,83,112,60,91,60,89,3058,1362,3103,1407,3080,1386,3080,1384
TRT000745-TEMP000003,land,#a06ea5,1070,TRT000745,0,0,38,56,18,32,18,34,3020,1295,3058,1351,3038,1327,3038,1329
TRT000745-TEMP000004,land,#ed8151,1042,TRT000745,28,27,71,69,48,49,47,47,3048,1322,3091,1364,3068,1344,3067,1342
TRT000745-TEMP000005,land,#304c19,1036,TRT000745,57,46,105,88,80,68,80,67,3077,1341,3125,1383,3100,1363,3100,1362
TRT000746-TEMP000001,land,#12313b,907,TRT000746,0,33,29,72,14,54,13,55,3000,1404,3029,1443,3014,1425,3013,1426
TRT000746-TEMP000002,land,#590976,1020,TRT000746,29,36,69,75,45,59,45,59,3029,1407,3069,1446,3045,1430,3045,1430
TRT000746-TEMP000003,land,#16760a,1323,TRT000746,8,0,56,43,30,22,28,22,3008,1371,3056,1414,3030,1393,3028,1393
TRT000746-TEMP000004,land,#3d2459,1330,TRT000746,47,20,84,74,68,48,66,45,3047,1391,3084,1445,3068,1419,3066,1416
TRT000747-TEMP000001,land,#c3c699,1258,TRT000747,78,60,138,95,108,77,107,78,3087,1325,3147,1360,3117,1342,3116,1343
TRT000747-TEMP000002,land,#95ab8f,1123,TRT000747,31,34,81,73,62,50,59,49,3040,1299,3090,1338,3071,1315,3068,1314
TRT000747-TEMP000003,land,#c48f8b,1909,TRT000747,115,20,161,91,137,56,135,56,3124,1285,3170,1356,3146,1321,3144,1321
TRT000747-TEMP000004,land,#01adef,1023,TRT000747,18,0,48,47,35,23,35,21,3027,1265,3057,1312,3044,1288,3044,1286
TRT000747-TEMP000005,land,#96bc0f,623,TRT000747,0,0,31,34,16,13,15,13,3009,1265,3040,1299,3025,1278,3024,1278
TRT000747-TEMP000006,land,#2485cf,1340,TRT000747,78,17,128,66,102,43,99,44,3087,1282,3137,1331,3111,1308,3108,1309
TRT000747-TEMP000007,land,#be47a1,833,TRT000747,48,0,80,37,61,19,62,20,3057,1265,3089,1302,3070,1284,3071,1285
TRT000748-TEMP000001,land,#e44843,1504,TRT000748,38,72,94,110,62,92,62,92,3123,1417,3179,1455,3147,1437,3147,1437
TRT000748-TEMP000002,land,#5188d1,1145,TRT000748,41,34,75,72,60,55,59,52,3126,1379,3160,1417,3145,1400,3144,1397
TRT000748-TEMP000003,land,#ad2486,1033,TRT000748,70,0,107,34,89,17,89,17,3155,1345,3192,1379,3174,1362,3174,1362
TRT000748-TEMP000004,land,#056097,1614,TRT000748,0,62,44,107,21,84,22,83,3085,1407,3129,1452,3106,1429,3107,1428
TRT000748-TEMP000005,land,#13292c,1019,TRT000748,2,28,43,67,27,51,27,49,3087,1373,3128,1412,3112,1396,3112,1394
TRT000748-TEMP000006,land,#857226,864,TRT000748,31,10,71,40,53,25,52,24,3116,1355,3156,1385,3138,1370,3137,1369
TRT000749-TEMP000001,land,#123dcf,158,TRT000749,0,0,19,16,10,9,10,9,4973,1288,4992,1304,4983,1297,4983,1297
TRT000750-TEMP000001,ocean,#193f69,52,TRT000750,0,0,19,9,10,4,10,4,4608,1300,4627,1309,4618,1304,4618,1304
TRT000751-TEMP000001,land,#1963b7,1240,TRT000751,0,28,37,70,16,48,16,48,3161,1374,3198,1416,3177,1394,3177,1394
TRT000751-TEMP000002,land,#7dd5c4,1386,TRT000751,29,0,83,42,52,22,54,22,3190,1346,3244,1388,3213,1368,3215,1368
TRT000751-TEMP000003,land,#9755f2,1247,TRT000751,61,15,101,66,81,43,82,46,3222,1361,3262,1412,3242,1389,3243,1392
TRT000751-TEMP000004,land,#0c228e,1175,TRT000751,43,69,85,109,63,92,64,91,3204,1415,3246,1455,3224,1438,3225,1437
TRT000751-TEMP000005,land,#d14161,1183,TRT000751,29,40,70,81,49,60,48,60,3190,1386,3231,1427,3210,1406,3209,1406
TRT000751-TEMP000006,land,#127c85,1256,TRT000751,0,66,44,103,22,84,23,85,3161,1412,3205,1449,3183,1430,3184,1431
TRT000751-TEMP000007,land,#d3f5ab,946,TRT000751,70,58,108,99,90,76,91,77,3231,1404,3269,1445,3251,1422,3252,1423
TRT000752-TEMP000001,land,#4e3cfd,1029,TRT000752,40,6,84,41,58,25,58,23,3296,1309,3340,1344,3314,1328,3314,1326
TRT000752-TEMP000002,land,#92f60f,1309,TRT000752,4,29,48,71,26,47,27,45,3260,1332,3304,1374,3282,1350,3283,1348
TRT000752-TEMP000003,land,#dc9459,1119,TRT000752,46,31,86,77,67,53,67,53,3302,1334,3342,1380,3323,1356,3323,1356
TRT000752-TEMP000004,land,#c105b5,1299,TRT000752,27,59,76,101,50,81,49,81,3283,1362,3332,1404,3306,1384,3305,1384
TRT000752-TEMP000005,land,#da8fbb,1220,TRT000752,0,65,39,119,18,94,18,94,3256,1368,3295,1422,3274,1397,3274,1397
TRT000752-TEMP000006,land,#a05661,930,TRT000752,5,0,43,31,25,16,24,14,3261,1303,3299,1334,3281,1319,3280,1317
TRT000753-TEMP000001,land,#39cf12,132,TRT000753,0,0,38,9,18,5,18,5,4691,1303,4729,1312,4709,1308,4709,1308
TRT000754-TEMP000001,ocean,#1b197c,161,TRT000754,0,0,33,15,14,7,14,7,4774,1304,4807,1319,4788,1311,4788,1311
TRT000755-TEMP000001,land,#dada62,85,TRT000755,0,0,22,10,12,5,12,5,4641,1305,4663,1315,4653,1310,4653,1310
TRT000756-TEMP000001,ocean,#080c89,163,TRT000756,0,0,24,20,12,10,12,10,4750,1315,4774,1335,4762,1325,4762,1325
TRT000757-TEMP000001,ocean,#160b92,51,TRT000757,0,0,17,10,8,6,8,6,5316,1318,5333,1328,5324,1324,5324,1324
TRT000758-TEMP000001,ocean,#252c9b,129,TRT000758,0,0,28,14,15,6,15,6,4679,1320,4707,1334,4694,1326,4694,1326
TRT000759-TEMP000001,lake,#191086,357,TRT000759,0,0,20,74,9,38,9,38,3347,1322,3367,1396,3356,1360,3356,1360
TRT000760-TEMP000001,land,#9b86cf,1484,TRT000760,0,0,48,113,23,62,23,62,3329,1323,3377,1436,3352,1385,3352,1385
TRT000761-TEMP000001,land,#62d613,998,TRT000761,0,3,33,50,17,26,15,25,1726,1428,1759,1475,1743,1451,1741,1450
TRT000761-TEMP000002,land,#ca90a4,1122,TRT000761,23,0,63,46,41,20,40,20,1749,1425,1789,1471,1767,1445,1766,1445
TRT000761-TEMP000003,land,#ff0cbc,1364,TRT000761,42,17,87,59,66,41,66,40,1768,1442,1813,1484,1792,1466,1792,1465
TRT000761-TEMP000004,land,#6c4695,1642,TRT000761,13,44,52,106,33,72,32,70,1739,1469,1778,1531,1759,1497,1758,1495
TRT000761-TEMP000005,land,#2832b0,1460,TRT000761,43,58,93,102,70,78,67,78,1769,1483,1819,1527,1796,1503,1793,1503
TRT000762-TEMP000001,land,#f6b164,1431,TRT000762,0,25,43,70,21,50,21,52,1810,1442,1853,1487,1831,1467,1831,1469
TRT000762-TEMP000002,land,#8b9d87,913,TRT000762,43,27,92,64,63,48,65,48,1853,1444,1902,1481,1873,1465,1875,1465
TRT000762-TEMP000003,land,#d0b310,813,TRT000762,4,68,35,103,17,83,17,85,1814,1485,1845,1520,1827,1500,1827,1502
TRT000762-TEMP000004,land,#4a8c09,1209,TRT000762,18,0,68,45,47,23,45,23,1828,1417,1878,1462,1857,1440,1855,1440
TRT000762-TEMP000005,land,#2f44fa,1192,TRT000762,66,12,104,65,86,35,85,33,1876,1429,1914,1482,1896,1452,1895,1450
TRT000763-TEMP000001,land,#ac7698,1244,TRT000763,30,38,76,84,50,60,50,59,1803,1407,1849,1453,1823,1429,1823,1428
TRT000763-TEMP000002,land,#d8ca85,1395,TRT000763,56,10,99,58,78,34,77,33,1829,1379,1872,1427,1851,1403,1850,1402
TRT000763-TEMP000003,land,#2daf71,1165,TRT000763,0,28,37,77,20,52,20,53,1773,1397,1810,1446,1793,1421,1793,1422
TRT000763-TEMP000004,land,#371c33,1309,TRT000763,18,0,64,41,42,20,41,20,1791,1369,1837,1410,1815,1389,1814,1389
TRT000764-TEMP000001,land,#b27971,1284,TRT000764,37,21,79,73,57,47,57,43,1765,1347,1807,1399,1785,1373,1785,1369
TRT000764-TEMP000002,land,#c4a4b9,1715,TRT000764,1,61,60,101,28,83,31,81,1729,1387,1788,1427,1756,1409,1759,1407
TRT000764-TEMP000003,land,#e1e2bd,1148,TRT000764,0,19,39,72,20,47,19,50,1728,1345,1767,1398,1748,1373,1747,1376
TRT000764-TEMP000004,land,#128efb,1179,TRT000764,6,0,65,39,41,19,39,19,1734,1326,1793,1365,1769,1345,1767,1345
TRT000765-TEMP000001,land,#40121e,891,TRT000765,9,76,44,121,22,94,22,94,3315,1548,3350,1593,3328,1566,3328,1566
TRT000765-TEMP000002,land,#f3c25f,1614,TRT000765,17,0,63,51,40,25,40,28,3323,1472,3369,1523,3346,1497,3346,1500
TRT000765-TEMP000003,land,#d4a4e8,1107,TRT000765,0,34,38,76,19,57,18,58,3306,1506,3344,1548,3325,1529,3324,1530
TRT000765-TEMP000004,land,#53982d,1191,TRT000765,31,46,66,91,50,68,50,70,3337,1518,3372,1563,3356,1540,3356,1542
TRT000766-TEMP000001,land,#f41f60,1259,TRT000766,38,50,87,85,63,68,63,69,3328,1442,3377,1477,3353,1460,3353,1461
TRT000766-TEMP000002,land,#1d49f2,1080,TRT000766,37,7,73,53,54,32,57,33,3327,1399,3363,1445,3344,1424,3347,1425
TRT000766-TEMP000003,land,#e08c8a,1271,TRT000766,72,19,114,77,92,50,93,51,3362,1411,3404,1469,3382,1442,3383,1443
TRT000766-TEMP000004,land,#353552,1218,TRT000766,0,0,50,40,26,20,27,21,3290,1392,3340,1432,3316,1412,3317,1413
TRT000767-TEMP000001,land,#6736a2,1155,TRT000767,52,0,92,43,75,24,75,24,3411,1338,3451,1381,3434,1362,3434,1362
TRT000767-TEMP000002,land,#92d4bb,1133,TRT000767,55,41,96,83,78,60,80,60,3414,1379,3455,1421,3437,1398,3439,1398
TRT000767-TEMP000003,land,#a08ad1,1291,TRT000767,36,61,85,108,58,86,59,84,3395,1399,3444,1446,3417,1424,3418,1422
TRT000767-TEMP000004,land,#d156c1,1154,TRT000767,29,12,64,58,46,36,44,37,3388,1350,3423,1396,3405,1374,3403,1375
TRT000767-TEMP000005,land,#1ab0e2,977,TRT000767,0,15,31,56,15,34,14,34,3359,1353,3390,1394,3374,1372,3373,1372
TRT000767-TEMP000006,land,#a997de,1015,TRT000767,13,49,54,92,33,67,32,67,3372,1387,3413,1430,3392,1405,3391,1405
TRT000768-TEMP000001,land,#0b1678,1240,TRT000768,59,0,102,59,83,31,83,30,3563,1363,3606,1422,3587,1394,3587,1393
TRT000768-TEMP000002,land,#bcdf86,1415,TRT000768,49,38,92,80,70,61,70,60,3553,1401,3596,1443,3574,1424,3574,1423
TRT000768-TEMP000003,land,#9433b3,1060,TRT000768,24,81,58,125,43,104,43,102,3528,1444,3562,1488,3547,1467,3547,1465
TRT000768-TEMP000004,land,#068442,1056,TRT000768,7,49,54,87,34,70,33,69,3511,1412,3558,1450,3538,1433,3537,1432
TRT000768-TEMP000005,land,#624ee3,1146,TRT000768,55,81,86,129,70,101,70,100,3559,1444,3590,1492,3574,1464,3574,1463
TRT000768-TEMP000006,land,#071cbb,944,TRT000768,0,71,30,114,15,93,14,93,3504,1434,3534,1477,3519,1456,3518,1456
TRT000769-TEMP000001,land,#e12d23,1207,TRT000769,31,50,69,96,49,72,48,74,3525,1524,3563,1570,3543,1546,3542,1548
TRT000769-TEMP000002,land,#70e14e,1371,TRT000769,9,0,54,50,32,24,33,27,3503,1474,3548,1524,3526,1498,3527,1501
TRT000769-TEMP000003,land,#23d9e3,1242,TRT000769,43,11,82,59,63,34,63,35,3537,1485,3576,1533,3557,1508,3557,1509
TRT000769-TEMP000004,land,#0409bc,881,TRT000769,5,62,39,99,22,80,21,80,3499,1536,3533,1573,3516,1554,3515,1554
TRT000769-TEMP000005,land,#5bd5d8,944,TRT000769,0,28,39,66,16,49,13,50,3494,1502,3533,1540,3510,1523,3507,1524
TRT000770-TEMP000001,land,#a397e7,1400,TRT000770,65,41,120,75,92,60,92,61,3277,1459,3332,1493,3304,1478,3304,1479
TRT000770-TEMP000002,land,#07039b,1932,TRT000770,0,21,67,76,35,49,38,50,3212,1439,3279,1494,3247,1467,3250,1468
TRT000770-TEMP000003,land,#34e9a0,1174,TRT000770,83,7,120,53,103,31,104,32,3295,1425,3332,1471,3315,1449,3316,1450
TRT000770-TEMP000004,land,#ac8ac1,1528,TRT000770,40,0,93,49,69,22,70,21,3252,1418,3305,1467,3281,1440,3282,1439
TRT000770-TEMP000005,land,#0a8bbf,1252,TRT000770,37,57,77,102,59,81,60,83,3249,1475,3289,1520,3271,1499,3272,1501
TRT000770-TEMP000006,land,#01e36d,923,TRT000770,74,76,115,105,92,89,92,89,3286,1494,3327,1523,3304,1507,3304,1507
TRT000771-TEMP000001,ocean,#134a64,148,TRT000771,0,0,20,14,10,7,10,7,5592,1445,5612,1459,5602,1452,5602,1452
TRT000772-TEMP000001,land,#a5059f,1111,TRT000772,107,31,144,73,127,52,127,50,3107,1470,3144,1512,3127,1491,3127,1489
TRT000772-TEMP000002,land,#8da899,1147,TRT000772,77,7,119,43,99,23,100,22,3077,1446,3119,1482,3099,1462,3100,1461
TRT000772-TEMP000003,land,#f3e09c,622,TRT000772,120,14,163,41,136,25,139,23,3120,1453,3163,1480,3136,1464,3139,1462
TRT000772-TEMP000004,land,#802b06,1345,TRT000772,75,42,119,87,95,64,97,63,3075,1481,3119,1526,3095,1503,3097,1502
TRT000772-TEMP000005,land,#527780,1716,TRT000772,27,50,82,97,55,73,57,75,3027,1489,3082,1536,3055,1512,3057,1514
TRT000772-TEMP000006,land,#287943,318,TRT000772,163,9,208,22,187,14,188,14,3163,1448,3208,1461,3187,1453,3188,1453
TRT000772-TEMP000007,land,#ba4383,2063,TRT000772,0,0,54,61,28,26,30,27,3000,1439,3054,1500,3028,1465,3030,1466
TRT000772-TEMP000008,land,#1e0c2a,1593,TRT000772,47,7,89,56,67,32,69,34,3047,1446,3089,1495,3067,1471,3069,1473
TRT000773-TEMP000001,land,#143b80,2181,TRT000773,0,0,88,55,44,30,44,31,3056,1504,3144,1559,3100,1534,3100,1535
TRT000773-TEMP000002,land,#351410,1208,TRT000773,23,38,72,78,52,59,54,61,3079,1542,3128,1582,3108,1563,3110,1565
TRT000773-TEMP000003,land,#7a2da5,513,TRT000773,46,69,72,105,63,84,64,86,3102,1573,3128,1609,3119,1588,3120,1590
TRT000774-TEMP000001,land,#bf7e93,1346,TRT000774,0,0,35,68,15,28,16,34,3043,1537,3078,1605,3058,1565,3059,1571
TRT000774-TEMP000002,land,#294135,1118,TRT000774,16,24,61,75,37,51,40,45,3059,1561,3104,1612,3080,1588,3083,1582
TRT000774-TEMP000003,land,#8c261d,1383,TRT000774,21,50,85,89,58,72,58,72,3064,1587,3128,1626,3101,1609,3101,1609
TRT000775-TEMP000001,land,#7920df,599,TRT000775,0,184,31,218,17,202,16,201,1639,1878,1670,1912,1656,1896,1655,1895
TRT000775-TEMP000002,land,#5432ba,787,TRT000775,26,179,59,212,42,193,43,193,1665,1873,1698,1906,1681,1887,1682,1887
TRT000775-TEMP000003,land,#7b47ff,690,TRT000775,31,140,62,180,43,163,43,165,1670,1834,1701,1874,1682,1857,1682,1859
TRT000775-TEMP000004,land,#b70570,797,TRT000775,11,205,50,240,32,222,31,221,1650,1899,1689,1934,1671,1916,1670,1915
TRT000775-TEMP000005,land,#2869b2,1656,TRT000775,20,80,63,140,39,109,39,115,1659,1774,1702,1834,1678,1803,1678,1809
TRT000775-TEMP000006,land,#5c41ca,790,TRT000775,2,226,40,259,18,244,18,244,1641,1920,1679,1953,1657,1938,1657,1938
TRT000775-TEMP000007,land,#9acf10,2595,TRT000775,24,0,82,86,54,45,53,49,1663,1694,1721,1780,1693,1739,1692,1743
TRT000776-TEMP000001,land,#1e34a3,1276,TRT000776,18,78,52,125,33,104,34,101,1711,1527,1745,1574,1726,1553,1727,1550
TRT000776-TEMP000002,land,#bbd803,981,TRT000776,23,38,55,78,37,58,37,56,1716,1487,1748,1527,1730,1507,1730,1505
TRT000776-TEMP000003,land,#7ab2e9,734,TRT000776,21,0,50,39,34,23,34,21,1714,1449,1743,1488,1727,1472,1727,1470
TRT000776-TEMP000004,land,#bf2ec9,1699,TRT000776,4,124,52,182,28,150,28,148,1697,1573,1745,1631,1721,1599,1721,1597
TRT000776-TEMP000005,land,#9a707a,817,TRT000776,36,65,72,106,54,86,55,86,1729,1514,1765,1555,1747,1535,1748,1535
TRT000776-TEMP000006,land,#2aff57,1499,TRT000776,0,178,29,251,13,215,14,213,1693,1627,1722,1700,1706,1664,1707,1662
TRT000777-TEMP000001,land,#8b8074,1559,TRT000777,8,44,63,87,37,63,36,66,3137,1500,3192,1543,3166,1519,3165,1522
TRT000777-TEMP000002,land,#6f75b2,1090,TRT000777,0,62,33,109,12,87,12,90,3129,1518,3162,1565,3141,1543,3141,1546
TRT000777-TEMP000003,land,#767ac2,590,TRT000777,6,107,36,137,20,124,20,125,3135,1563,3165,1593,3149,1580,3149,1581
TRT000777-TEMP000004,land,#eaf360,681,TRT000777,20,90,62,128,37,109,37,110,3149,1546,3191,1584,3166,1565,3166,1566
TRT000777-TEMP000005,land,#1d1454,829,TRT000777,34,69,64,118,54,92,54,93,3163,1525,3193,1574,3183,1548,3183,1549
TRT000777-TEMP000006,land,#771c36,2085,TRT000777,16,0,63,50,40,24,40,26,3145,1456,3192,1506,3169,1480,3169,1482
TRT000778-TEMP000001,land,#923ca4,1023,TRT000778,1,81,31,126,13,105,13,104,3193,1532,3223,1577,3205,1556,3205,1555
TRT000778-TEMP000002,land,#ef2bd7,1326,TRT000778,31,35,79,83,51,61,49,61,3223,1486,3271,1534,3243,1512,3241,1512
TRT000778-TEMP000003,land,#f6572f,1152,TRT000778,0,40,33,80,15,58,14,57,3192,1491,3225,1531,3207,1509,3206,1508
TRT000778-TEMP000004,land,#52c191,928,TRT000778,14,69,59,108,34,87,34,89,3206,1520,3251,1559,3226,1538,3226,1540
TRT000778-TEMP000005,land,#a09a91,1150,TRT000778,0,0,41,41,16,24,16,23,3192,1451,3233,1492,3208,1475,3208,1474
TRT000779-TEMP000001,land,#633d5d,1481,TRT000779,48,39,89,89,68,65,69,64,1883,1514,1924,1564,1903,1540,1904,1539
TRT000779-TEMP000002,land,#923c50,1170,TRT000779,63,85,105,129,86,109,86,108,1898,1560,1940,1604,1921,1584,1921,1583
TRT000779-TEMP000003,land,#4b09ee,1504,TRT000779,30,0,75,45,53,21,52,22,1865,1475,1910,1520,1888,1496,1887,1497
TRT000779-TEMP000004,land,#a234bf,1191,TRT000779,0,3,36,52,19,28,18,28,1835,1478,1871,1527,1854,1503,1853,1503
TRT000779-TEMP000005,land,#8eac0d,1179,TRT000779,7,37,53,78,34,57,34,57,1842,1512,1888,1553,1869,1532,1869,1532
TRT000779-TEMP000006,land,#538e58,1008,TRT000779,96,78,130,127,113,101,113,102,1931,1553,1965,1602,1948,1576,1948,1577
TRT000779-TEMP000007,land,#119c95,1163,TRT000779,83,45,130,88,101,69,102,69,1918,1520,1965,1563,1936,1544,1937,1544
TRT000780-TEMP000001,ocean,#0f2b65,177,TRT000780,0,0,43,32,20,16,20,16,5387,1491,5430,1523,5407,1507,5407,1507
